hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hilton Tampa Downtown,http://www.tripadvisor.com/Hotel_Review-g34678-d85884-Reviews-Hilton_Tampa_Downtown-Tampa_Florida.html,Tampa,1749 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Pool,Restaurant,Visit hotel website"
Hampton Inn & Suites Tampa Airport Avion Park Westshore,http://www.tripadvisor.com/Hotel_Review-g34678-d10623605-Reviews-Hampton_Inn_Suites_Tampa_Airport_Avion_Park_Westshore-Tampa_Florida.html,Tampa,509 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Tampa Airport Westshore,http://www.tripadvisor.com/Hotel_Review-g34678-d1146719-Reviews-Hilton_Garden_Inn_Tampa_Airport_Westshore-Tampa_Florida.html,Tampa,1885 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Tampa/Ybor City/Downtown,http://www.tripadvisor.com/Hotel_Review-g34678-d506420-Reviews-Hampton_Inn_Suites_Tampa_Ybor_City_Downtown-Tampa_Florida.html,Tampa,1535 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Breakfast included,Visit hotel website"
Hampton Inn & Suites Tampa - North,http://www.tripadvisor.com/Hotel_Review-g34678-d87660-Reviews-Hampton_Inn_Suites_Tampa_North-Tampa_Florida.html,Tampa,1583 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Tampa International Airport / Westshore,http://www.tripadvisor.com/Hotel_Review-g34678-d85874-Reviews-Hampton_Inn_Tampa_International_Airport_Westshore-Tampa_Florida.html,Tampa,1200 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Tampa Ybor Historic District,http://www.tripadvisor.com/Hotel_Review-g34678-d87704-Reviews-Hilton_Garden_Inn_Tampa_Ybor_Historic_District-Tampa_Florida.html,Tampa,864 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Fairfield Inn & Suites Tampa Fairgrounds/Casino,http://www.tripadvisor.com/Hotel_Review-g34678-d1230790-Reviews-Fairfield_Inn_Suites_Tampa_Fairgrounds_Casino-Tampa_Florida.html,Tampa,354 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Tampa Busch Gardens Area,http://www.tripadvisor.com/Hotel_Review-g34678-d10632667-Reviews-Hampton_Inn_Suites_Tampa_Busch_Gardens_Area-Tampa_Florida.html,Tampa,259 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Tampa Airport Marriott,http://www.tripadvisor.com/Hotel_Review-g34678-d85906-Reviews-Tampa_Airport_Marriott-Tampa_Florida.html,Tampa,1402 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
Embassy Suites by Hilton Tampa Brandon,http://www.tripadvisor.com/Hotel_Review-g34678-d673653-Reviews-Embassy_Suites_by_Hilton_Tampa_Brandon-Tampa_Florida.html,Tampa,1330 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Tampa Westshore/Airport,http://www.tripadvisor.com/Hotel_Review-g34678-d8543493-Reviews-Fairfield_Inn_Suites_Tampa_Westshore_Airport-Tampa_Florida.html,Tampa,196 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites at Fairgrounds - Casino,http://www.tripadvisor.com/Hotel_Review-g34678-d1527147-Reviews-Comfort_Suites_at_Fairgrounds_Casino-Tampa_Florida.html,Tampa,1340 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Holiday Inn Tampa Airport Westshore,http://www.tripadvisor.com/Hotel_Review-g34678-d501102-Reviews-Holiday_Inn_Tampa_Airport_Westshore-Tampa_Florida.html,Tampa,1422 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Tampa Airport - Westshore,http://www.tripadvisor.com/Hotel_Review-g34678-d1237994-Reviews-Homewood_Suites_by_Hilton_Tampa_Airport_Westshore-Tampa_Florida.html,Tampa,1168 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Renaissance Tampa International Plaza Hotel,http://www.tripadvisor.com/Hotel_Review-g34678-d319967-Reviews-Renaissance_Tampa_International_Plaza_Hotel-Tampa_Florida.html,Tampa,1190 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free parking,Pool,Visit hotel website"
Crowne Plaza Tampa Westshore,http://www.tripadvisor.com/Hotel_Review-g34678-d1237029-Reviews-Crowne_Plaza_Tampa_Westshore-Tampa_Florida.html,Tampa,1183 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Tampa-Veterans Expwy (Airport North),http://www.tripadvisor.com/Hotel_Review-g34678-d224249-Reviews-Hampton_Inn_Tampa_Veterans_Expwy_Airport_North-Tampa_Florida.html,Tampa,645 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
"Epicurean Hotel, Autograph Collection",http://www.tripadvisor.com/Hotel_Review-g34678-d5223506-Reviews-Epicurean_Hotel_Autograph_Collection-Tampa_Florida.html,Tampa,823 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
Hyatt Place Tampa Airport/Westshore,http://www.tripadvisor.com/Hotel_Review-g34678-d86068-Reviews-Hyatt_Place_Tampa_Airport_Westshore-Tampa_Florida.html,Tampa,1057 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
