hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
The Speckled Hen Inn Bed & Breakfast,http://www.tripadvisor.com/Hotel_Review-g60859-d83523-Reviews-The_Speckled_Hen_Inn_Bed_Breakfast-Madison_Wisconsin.html,Madison,641 ,,2019/04/02,2019/04/04,CHF 214,Hotels.com,0,"Free Wifi,Free parking,Visit hotel website"
Cambria Hotel,http://www.tripadvisor.com/Hotel_Review-g60859-d1390020-Reviews-Cambria_Hotel-Madison_Wisconsin.html,Madison,460 ,,2019/04/02,2019/04/04,,Booking.com,10,"Free Wifi,Free parking"
The Livingston Inn,http://www.tripadvisor.com/Hotel_Review-g60859-d83519-Reviews-The_Livingston_Inn-Madison_Wisconsin.html,Madison,280 ,,2019/04/02,2019/04/04,,ZenHotels.com,0,"Free Wifi,Free parking"
AmericInn by Wyndham Madison South,http://www.tripadvisor.com/Hotel_Review-g60104-d239882-Reviews-AmericInn_by_Wyndham_Madison_South-Monona_Madison_Wisconsin.html,Madison,272 ,,2019/04/02,2019/04/04,CHF 79,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Best Western PLUS InnTowner Madison,http://www.tripadvisor.com/Hotel_Review-g60859-d72389-Reviews-Best_Western_PLUS_InnTowner_Madison-Madison_Wisconsin.html,Madison,1063 ,,2019/04/02,2019/04/04,,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
HotelRED,http://www.tripadvisor.com/Hotel_Review-g60859-d2266177-Reviews-HotelRED-Madison_Wisconsin.html,Madison,792 ,,2019/04/02,2019/04/04,,Booking.com,8,"Free Wifi,Free parking"
Courtyard by Marriott Madison East,http://www.tripadvisor.com/Hotel_Review-g60859-d268351-Reviews-Courtyard_by_Marriott_Madison_East-Madison_Wisconsin.html,Madison,307 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Sleep Inn & Suites Madison,http://www.tripadvisor.com/Hotel_Review-g60859-d1479301-Reviews-Sleep_Inn_Suites_Madison-Madison_Wisconsin.html,Madison,341 ,,2019/04/02,2019/04/04,CHF 76,TripAdvisor,11,"Free Wifi,Free parking"
Clarion Suites at the Alliant Energy Center,http://www.tripadvisor.com/Hotel_Review-g60859-d225346-Reviews-Clarion_Suites_at_the_Alliant_Energy_Center-Madison_Wisconsin.html,Madison,310 ,,2019/04/02,2019/04/04,,Booking.com,11,"Free Wifi,Free parking"
The Edgewater,http://www.tripadvisor.com/Hotel_Review-g60859-d100906-Reviews-The_Edgewater-Madison_Wisconsin.html,Madison,944 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Restaurant"
The Buckingham Inn,http://www.tripadvisor.com/Hotel_Review-g60859-d7378525-Reviews-The_Buckingham_Inn-Madison_Wisconsin.html,Madison,76 ,,2019/04/02,2019/04/04,,Booking.com,8,"Free Wifi,Free parking"
Hilton Madison Monona Terrace,http://www.tripadvisor.com/Hotel_Review-g60859-d224460-Reviews-Hilton_Madison_Monona_Terrace-Madison_Wisconsin.html,Madison,1263 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Pool,Visit hotel website"
Mansion Hill Inn,http://www.tripadvisor.com/Hotel_Review-g60859-d83521-Reviews-Mansion_Hill_Inn-Madison_Wisconsin.html,Madison,265 ,,2019/04/02,2019/04/04,CHF 210,TripAdvisor,5,"Free Wifi,Free parking"
DoubleTree by Hilton Hotel Madison,http://www.tripadvisor.com/Hotel_Review-g60859-d100923-Reviews-DoubleTree_by_Hilton_Hotel_Madison-Madison_Wisconsin.html,Madison,1298 ,,2019/04/02,2019/04/04,,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Madison Concourse Hotel and Governor's Club,http://www.tripadvisor.com/Hotel_Review-g60859-d100940-Reviews-Madison_Concourse_Hotel_and_Governor_s_Club-Madison_Wisconsin.html,Madison,1604 ,,2019/04/02,2019/04/04,,Booking.com,8,"Free Wifi,Pool,Visit hotel website"
Best Western Premier Park Hotel,http://www.tripadvisor.com/Hotel_Review-g60859-d72396-Reviews-Best_Western_Premier_Park_Hotel-Madison_Wisconsin.html,Madison,881 ,,2019/04/02,2019/04/04,CHF 139,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
Hotel Ruby Marie,http://www.tripadvisor.com/Hotel_Review-g60859-d225347-Reviews-Hotel_Ruby_Marie-Madison_Wisconsin.html,Madison,175 ,,2019/04/02,2019/04/04,,Hotels.com,0,"Free Wifi,Free parking"
Fairfield Inn & Suites by Marriott Madison East,http://www.tripadvisor.com/Hotel_Review-g60859-d1477838-Reviews-Fairfield_Inn_Suites_by_Marriott_Madison_East-Madison_Wisconsin.html,Madison,329 ,,2019/04/02,2019/04/04,,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
