hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Home2 Suites by Hilton Nashville Airport,http://www.tripadvisor.com/Hotel_Review-g55229-d4427317-Reviews-Home2_Suites_by_Hilton_Nashville_Airport-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,737 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Nashville Downtown Hostel,http://www.tripadvisor.com/Hotel_Review-g55229-d3701476-Reviews-Nashville_Downtown_Hostel-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,335 ,,2019/04/02,2019/04/04,,Expedia.ch,0,Free Wifi
Caroline House Nashville Historic Inn,http://www.tripadvisor.com/Hotel_Review-g55229-d8819057-Reviews-Caroline_House_Nashville_Historic_Inn-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,142 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
SpringHill Suites Nashville Vanderbilt/West End,http://www.tripadvisor.com/Hotel_Review-g55229-d7389122-Reviews-SpringHill_Suites_Nashville_Vanderbilt_West_End-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,205 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Nashville Downtown,http://www.tripadvisor.com/Hotel_Review-g55229-d122616-Reviews-Hilton_Nashville_Downtown-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,1686 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Restaurant,Visit hotel website"
Thompson Nashville,http://www.tripadvisor.com/Hotel_Review-g55229-d10395858-Reviews-Thompson_Nashville-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,1595 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Restaurant,Visit hotel website"
Clarion Hotel Nashville Downtown - Stadium,http://www.tripadvisor.com/Hotel_Review-g55229-d216875-Reviews-Clarion_Hotel_Nashville_Downtown_Stadium-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,1533 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Nashville - Green Hills,http://www.tripadvisor.com/Hotel_Review-g55229-d223688-Reviews-Hampton_Inn_Suites_Nashville_Green_Hills-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,691 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hotel Indigo Nashville,http://www.tripadvisor.com/Hotel_Review-g55229-d1464979-Reviews-Hotel_Indigo_Nashville-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,1503 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Hyatt House Nashville at Vanderbilt,http://www.tripadvisor.com/Hotel_Review-g55229-d15243830-Reviews-Hyatt_House_Nashville_at_Vanderbilt-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,63 ,,2019/04/02,2019/04/04,,Booking.com,5,"Free Wifi,Breakfast included"
Comfort Suites  Airport,http://www.tripadvisor.com/Hotel_Review-g55229-d122620-Reviews-Comfort_Suites_Airport-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,497 ,,2019/04/02,2019/04/04,,Booking.com,8,"Free Wifi,Breakfast included"
Holiday Inn Express Hotel & Suites Nashville - Opryland,http://www.tripadvisor.com/Hotel_Review-g55229-d1439189-Reviews-Holiday_Inn_Express_Hotel_Suites_Nashville_Opryland-Nashville_Davidson_County_Tennessee.html,Nashville-Davidson,502 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
