hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
ITH Adventure Hostel San Diego,http://www.tripadvisor.com/Hotel_Review-g60750-d3378393-Reviews-ITH_Adventure_Hostel_San_Diego-San_Diego_California.html,San Diego,200 ,,2019/04/02,2019/04/04,CHF 90,Booking.com,8,"Free Wifi,Breakfast included"
"Hostelling International San Diego, Point Loma",http://www.tripadvisor.com/Hotel_Review-g60750-d115593-Reviews-Hostelling_International_San_Diego_Point_Loma-San_Diego_California.html,San Diego,169 ,,2019/04/02,2019/04/04,CHF 59,Booking.com,8,"Free Wifi,Free parking"
Hilton Garden Inn San Diego Mission Valley Stadium,http://www.tripadvisor.com/Hotel_Review-g60750-d80154-Reviews-Hilton_Garden_Inn_San_Diego_Mission_Valley_Stadium-San_Diego_California.html,San Diego,494 ,,2019/04/02,2019/04/04,CHF 133,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Kings Inn San Diego,http://www.tripadvisor.com/Hotel_Review-g60750-d80223-Reviews-Kings_Inn_San_Diego-San_Diego_California.html,San Diego,2811 ,,2019/04/02,2019/04/04,CHF 98,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
"Country Inn & Suites by Radisson, San Diego North, CA",http://www.tripadvisor.com/Hotel_Review-g60750-d80735-Reviews-Country_Inn_Suites_by_Radisson_San_Diego_North_CA-San_Diego_California.html,San Diego,1049 ,,2019/04/02,2019/04/04,CHF 255,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Pacific Terrace Hotel,http://www.tripadvisor.com/Hotel_Review-g60750-d112273-Reviews-Pacific_Terrace_Hotel-San_Diego_California.html,San Diego,2328 ,,2019/04/02,2019/04/04,CHF 354,Booking.com,12,"Pool,Beachfront,Visit hotel website"
Holiday Inn Express San Diego-Sorrento Valley,http://www.tripadvisor.com/Hotel_Review-g60750-d223220-Reviews-Holiday_Inn_Express_San_Diego_Sorrento_Valley-San_Diego_California.html,San Diego,283 ,,2019/04/02,2019/04/04,CHF 220,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Estancia La Jolla Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g32578-d286547-Reviews-Estancia_La_Jolla_Hotel_Spa-La_Jolla_San_Diego_California.html,San Diego,1696 ,,2019/04/02,2019/04/04,CHF 259,Booking.com,11,"Free Wifi,Pool"
Residence Inn San Diego Mission Valley,http://www.tripadvisor.com/Hotel_Review-g60750-d268157-Reviews-Residence_Inn_San_Diego_Mission_Valley-San_Diego_California.html,San Diego,811 ,,2019/04/02,2019/04/04,CHF 204,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Cosmopolitan Hotel,http://www.tripadvisor.com/Hotel_Review-g60750-d2015692-Reviews-Cosmopolitan_Hotel-San_Diego_California.html,San Diego,256 ,,2019/04/02,2019/04/04,CHF 139,Booking.com,8,"Free Wifi,Free parking"
Bay Club Hotel & Marina,http://www.tripadvisor.com/Hotel_Review-g60750-d79868-Reviews-Bay_Club_Hotel_Marina-San_Diego_California.html,San Diego,1607 ,,2019/04/02,2019/04/04,CHF 180,Booking.com,9,"Free Wifi,Pool,Visit hotel website"
Courtyard San Diego Rancho Bernardo,http://www.tripadvisor.com/Hotel_Review-g60750-d218939-Reviews-Courtyard_San_Diego_Rancho_Bernardo-San_Diego_California.html,San Diego,262 ,,2019/04/02,2019/04/04,CHF 184,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
The Bristol Hotel - A Greystone Hotel,http://www.tripadvisor.com/Hotel_Review-g60750-d83245-Reviews-The_Bristol_Hotel_A_Greystone_Hotel-San_Diego_California.html,San Diego,1450 ,,2019/04/02,2019/04/04,CHF 239,Booking.com,13,"Free Wifi,Bar/Lounge,Visit hotel website"
Ocean Villa Inn,http://www.tripadvisor.com/Hotel_Review-g60750-d272663-Reviews-Ocean_Villa_Inn-San_Diego_California.html,San Diego,511 ,,2019/04/02,2019/04/04,CHF 143,Booking.com,12,"Free Wifi,Free parking"
Residence Inn San Diego Sorrento Mesa/Sorrento Valley,http://www.tripadvisor.com/Hotel_Review-g60750-d83958-Reviews-Residence_Inn_San_Diego_Sorrento_Mesa_Sorrento_Valley-San_Diego_California.html,San Diego,309 ,,2019/04/02,2019/04/04,CHF 299,Hotels.com,11,"Free Wifi,Breakfast included,Visit hotel website"
SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,http://www.tripadvisor.com/Hotel_Review-g60750-d268158-Reviews-SpringHill_Suites_San_Diego_Rancho_Bernardo_Scripps_Poway-San_Diego_California.html,San Diego,331 ,,2019/04/02,2019/04/04,CHF 208,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Residence Inn San Diego Central,http://www.tripadvisor.com/Hotel_Review-g60750-d83078-Reviews-Residence_Inn_San_Diego_Central-San_Diego_California.html,San Diego,389 ,,2019/04/02,2019/04/04,CHF 254,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Residence Inn San Diego Rancho Bernardo/Scripps Poway,http://www.tripadvisor.com/Hotel_Review-g60750-d268155-Reviews-Residence_Inn_San_Diego_Rancho_Bernardo_Scripps_Poway-San_Diego_California.html,San Diego,372 ,,2019/04/02,2019/04/04,CHF 327,Hotels.com,11,"Free Wifi,Free parking,Visit hotel website"
USA Hostels Ocean Beach,http://www.tripadvisor.com/Hotel_Review-g60750-d115595-Reviews-USA_Hostels_Ocean_Beach-San_Diego_California.html,San Diego,590 ,,2019/04/02,2019/04/04,,Expedia.ch,7,"Free Wifi,Breakfast included,Visit hotel website"
Residence Inn San Diego Downtown,http://www.tripadvisor.com/Hotel_Review-g60750-d82821-Reviews-Residence_Inn_San_Diego_Downtown-San_Diego_California.html,San Diego,413 ,,2019/04/02,2019/04/04,,Booking.com,9,"Free Wifi,Breakfast included,Visit hotel website"
USA Hostels San Diego,http://www.tripadvisor.com/Hotel_Review-g60750-d223029-Reviews-USA_Hostels_San_Diego-San_Diego_California.html,San Diego,718 ,,2019/04/02,2019/04/04,,Expedia.ch,8,"Free Wifi,Breakfast included,Visit hotel website"
