hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Great Wolf Lodge Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d11236013-Reviews-Great_Wolf_Lodge_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,2728 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
Hyatt Place Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d224975-Reviews-Hyatt_Place_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,1024 ,,2019/04/02,2019/04/04,CHF 127,Booking.com,10,"Free Wifi,Free parking"
Sonesta ES Suites Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d85149-Reviews-Sonesta_ES_Suites_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,298 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Courtyard Colorado Springs South,http://www.tripadvisor.com/Hotel_Review-g33364-d224022-Reviews-Courtyard_Colorado_Springs_South-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,206 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
DoubleTree by Hilton Hotel Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d85202-Reviews-DoubleTree_by_Hilton_Hotel_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,1446 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Colorado Springs North,http://www.tripadvisor.com/Hotel_Review-g33364-d224258-Reviews-Homewood_Suites_by_Hilton_Colorado_Springs_North-Colorado_Springs_El_Paso_County_Colorad.html,Colorado Springs,673 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Colorado Springs Airport,http://www.tripadvisor.com/Hotel_Review-g33364-d657102-Reviews-Hilton_Garden_Inn_Colorado_Springs_Airport-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,641 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Radisson Hotel Colorado Springs Airport,http://www.tripadvisor.com/Hotel_Review-g33364-d82908-Reviews-Radisson_Hotel_Colorado_Springs_Airport-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,1129 ,,2019/04/02,2019/04/04,CHF 208,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Colorado Springs/I-25 South,http://www.tripadvisor.com/Hotel_Review-g33364-d866812-Reviews-Hampton_Inn_Suites_Colorado_Springs_I_25_South-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,741 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Air Force Academy,http://www.tripadvisor.com/Hotel_Review-g33364-d606570-Reviews-Hampton_Inn_Suites_Air_Force_Academy-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,827 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Colorado Springs Air Force Academy,http://www.tripadvisor.com/Hotel_Review-g33364-d85271-Reviews-Fairfield_Inn_Suites_Colorado_Springs_Air_Force_Academy-Colorado_Springs_El_Paso_County_C.html,Colorado Springs,165 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Colorado Springs Airport,http://www.tripadvisor.com/Hotel_Review-g33364-d223318-Reviews-Holiday_Inn_Colorado_Springs_Airport-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,274 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Colorado Springs,http://www.tripadvisor.com/Hotel_Review-g33364-d247562-Reviews-Staybridge_Suites_Colorado_Springs-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,583 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Colorado Springs North/Air Force Academy,http://www.tripadvisor.com/Hotel_Review-g33364-d268165-Reviews-Residence_Inn_Colorado_Springs_North_Air_Force_Academy-Colorado_Springs_El_Paso_County_C.html,Colorado Springs,377 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
"The St. Mary's Inn, Bed and Breakfast",http://www.tripadvisor.com/Hotel_Review-g33364-d632287-Reviews-The_St_Mary_s_Inn_Bed_and_Breakfast-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,252 ,,2019/04/02,2019/04/04,CHF 229,Booking.com,7,"Free Wifi,Free parking"
Holden House 1902 Bed and Breakfast Inn,http://www.tripadvisor.com/Hotel_Review-g33364-d74407-Reviews-Holden_House_1902_Bed_and_Breakfast_Inn-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,151 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking,Visit hotel website"
Old Town Guesthouse B&B,http://www.tripadvisor.com/Hotel_Review-g33364-d74418-Reviews-Old_Town_Guesthouse_B_B-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,512 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express and Suites Colorado Springs First and Main,http://www.tripadvisor.com/Hotel_Review-g33364-d4054618-Reviews-Holiday_Inn_Express_and_Suites_Colorado_Springs_First_and_Main-Colorado_Springs_El_Paso.html,Colorado Springs,187 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
SpringHill Suites Colorado Springs South,http://www.tripadvisor.com/Hotel_Review-g33364-d645235-Reviews-SpringHill_Suites_Colorado_Springs_South-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,277 ,,2019/04/02,2019/04/04,CHF 149,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Mountaindale Cabins & RV Resort,http://www.tripadvisor.com/Hotel_Review-g33364-d1640560-Reviews-Mountaindale_Cabins_RV_Resort-Colorado_Springs_El_Paso_County_Colorado.html,Colorado Springs,164 ,,2019/04/02,2019/04/04,,ZenHotels.com,0,"Free Wifi,Free parking"
