hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Loews Minneapolis Hotel,http://www.tripadvisor.com/Hotel_Review-g43323-d268262-Reviews-Loews_Minneapolis_Hotel-Minneapolis_Minnesota.html,Minneapolis,1882 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Hampton Inn and Suites Minneapolis University Area,http://www.tripadvisor.com/Hotel_Review-g43323-d10721540-Reviews-Hampton_Inn_and_Suites_Minneapolis_University_Area-Minneapolis_Minnesota.html,Minneapolis,470 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Minneapolis Downtown (Convention Center),http://www.tripadvisor.com/Hotel_Review-g43323-d123403-Reviews-Holiday_Inn_Express_Minneapolis_Downtown_Convention_Center-Minneapolis_Minnesota.html,Minneapolis,284 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Hewing Hotel,http://www.tripadvisor.com/Hotel_Review-g43323-d10812456-Reviews-Hewing_Hotel-Minneapolis_Minnesota.html,Minneapolis,695 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Pool,Visit hotel website"
Radisson Red Minneapolis,http://www.tripadvisor.com/Hotel_Review-g43323-d11024411-Reviews-Radisson_Red_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,360 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Restaurant,Visit hotel website"
Hyatt Regency Minneapolis,http://www.tripadvisor.com/Hotel_Review-g43323-d90383-Reviews-Hyatt_Regency_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,2413 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Pool"
Graduate Minneapolis,http://www.tripadvisor.com/Hotel_Review-g43323-d90392-Reviews-Graduate_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,1102 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Restaurant"
"The Marquette Hotel, Curio Collection by Hilton",http://www.tripadvisor.com/Hotel_Review-g43323-d90402-Reviews-The_Marquette_Hotel_Curio_Collection_by_Hilton-Minneapolis_Minnesota.html,Minneapolis,332 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Restaurant,Room service,Visit hotel website"
The Westin Minneapolis,http://www.tripadvisor.com/Hotel_Review-g43323-d649095-Reviews-The_Westin_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,1199 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Pool,Restaurant,Visit hotel website"
Embassy Suites by Hilton Minneapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d10478311-Reviews-Embassy_Suites_by_Hilton_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,613 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
"Hotel Ivy, a Luxury Collection Hotel, Minneapolis",http://www.tripadvisor.com/Hotel_Review-g43323-d982749-Reviews-Hotel_Ivy_a_Luxury_Collection_Hotel_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,360 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Restaurant,Bar/Lounge,Visit hotel website"
AC Hotel Minneapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d10806729-Reviews-AC_Hotel_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,296 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Restaurant,Visit hotel website"
Le Meridien Chambers Minneapolis,http://www.tripadvisor.com/Hotel_Review-g43323-d626886-Reviews-Le_Meridien_Chambers_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,475 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
Courtyard by Marriott Minneapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g43323-d90380-Reviews-Courtyard_by_Marriott_Minneapolis_Downtown-Minneapolis_Minnesota.html,Minneapolis,309 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Residence Inn Minneapolis Downtown at The Depot,http://www.tripadvisor.com/Hotel_Review-g43323-d224077-Reviews-Residence_Inn_Minneapolis_Downtown_at_The_Depot-Minneapolis_Minnesota.html,Minneapolis,256 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Residence Inn Minneapolis Downtown/City Center,http://www.tripadvisor.com/Hotel_Review-g43323-d95707-Reviews-Residence_Inn_Minneapolis_Downtown_City_Center-Minneapolis_Minnesota.html,Minneapolis,268 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Breakfast included,Visit hotel website"
"Renaissance Minneapolis Hotel, The Depot",http://www.tripadvisor.com/Hotel_Review-g43323-d224076-Reviews-Renaissance_Minneapolis_Hotel_The_Depot-Minneapolis_Minnesota.html,Minneapolis,204 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Hilton Minneapolis,http://www.tripadvisor.com/Hotel_Review-g43323-d121194-Reviews-Hilton_Minneapolis-Minneapolis_Minnesota.html,Minneapolis,1769 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Pool,Restaurant,Visit hotel website"
Minneapolis Marriott City Center,http://www.tripadvisor.com/Hotel_Review-g43323-d90389-Reviews-Minneapolis_Marriott_City_Center-Minneapolis_Minnesota.html,Minneapolis,962 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Restaurant,Room service,Visit hotel website"
Crowne Plaza Northstar,http://www.tripadvisor.com/Hotel_Review-g43323-d90379-Reviews-Crowne_Plaza_Northstar-Minneapolis_Minnesota.html,Minneapolis,670 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Restaurant,Visit hotel website"
