hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hampton Inn Lubbock,http://www.tripadvisor.com/Hotel_Review-g56208-d109621-Reviews-Hampton_Inn_Lubbock-Lubbock_Texas.html,Lubbock,441 ,,2019/04/02,2019/04/04,CHF 133,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites University,http://www.tripadvisor.com/Hotel_Review-g56208-d12009796-Reviews-Comfort_Suites_University-Lubbock_Texas.html,Lubbock,50 ,,2019/04/02,2019/04/04,CHF 94,Booking.com,8,"Free Wifi,Free parking"
Sleep Inn And Suites Lubbock,http://www.tripadvisor.com/Hotel_Review-g56208-d2306548-Reviews-Sleep_Inn_And_Suites_Lubbock-Lubbock_Texas.html,Lubbock,181 ,,2019/04/02,2019/04/04,CHF 65,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Lubbock Windsor Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g56208-d239990-Reviews-Best_Western_Plus_Lubbock_Windsor_Inn_Suites-Lubbock_Texas.html,Lubbock,853 ,,2019/04/02,2019/04/04,CHF 91,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Lubbock North,http://www.tripadvisor.com/Hotel_Review-g56208-d624042-Reviews-La_Quinta_Inn_Suites_Lubbock_North-Lubbock_Texas.html,Lubbock,616 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,7,"Free Wifi,Free parking"
Courtyard Lubbock Downtown/University Area,http://www.tripadvisor.com/Hotel_Review-g56208-d6822925-Reviews-Courtyard_Lubbock_Downtown_University_Area-Lubbock_Texas.html,Lubbock,141 ,,2019/04/02,2019/04/04,CHF 229,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Super 8 by Wyndham Lubbock TX,http://www.tripadvisor.com/Hotel_Review-g56208-d630972-Reviews-Super_8_by_Wyndham_Lubbock_TX-Lubbock_Texas.html,Lubbock,629 ,,2019/04/02,2019/04/04,CHF 51,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Baymont by Wyndham Lubbock West,http://www.tripadvisor.com/Hotel_Review-g56208-d578446-Reviews-Baymont_by_Wyndham_Lubbock_West-Lubbock_Texas.html,Lubbock,486 ,,2019/04/02,2019/04/04,CHF 47,Booking.com,13,"Free Wifi,Free parking,Visit hotel website"
Studio 6 Lubbock TX,http://www.tripadvisor.com/Hotel_Review-g56208-d99233-Reviews-Studio_6_Lubbock_TX-Lubbock_Texas.html,Lubbock,246 ,,2019/04/02,2019/04/04,CHF 65,Booking.com,8,"Free Wifi,Free parking"
Ashmore Inn and Suites,http://www.tripadvisor.com/Hotel_Review-g56208-d125705-Reviews-Ashmore_Inn_and_Suites-Lubbock_Texas.html,Lubbock,199 ,,2019/04/02,2019/04/04,CHF 85,Booking.com,9,"Free Wifi,Free parking"
