hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Arc The. Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d84066-Reviews-Arc_The_Hotel-Washington_DC_District_of_Columbia.html,Washington,1594 ,,2019/04/02,2019/04/04,CHF 271,Booking.com,13,"Free Wifi,Fitness center"
Washington Plaza Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d84095-Reviews-Washington_Plaza_Hotel-Washington_DC_District_of_Columbia.html,Washington,3019 ,,2019/04/02,2019/04/04,CHF 269,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
The Watergate Hotel Georgetown,http://www.tripadvisor.com/Hotel_Review-g28970-d84026-Reviews-The_Watergate_Hotel_Georgetown-Washington_DC_District_of_Columbia.html,Washington,831 ,,2019/04/02,2019/04/04,CHF 545,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
Willard InterContinental Washington,http://www.tripadvisor.com/Hotel_Review-g28970-d84131-Reviews-Willard_InterContinental_Washington-Washington_DC_District_of_Columbia.html,Washington,4160 ,,2019/04/02,2019/04/04,CHF 668,Hotels.com,12,"Restaurant,Room service,Visit hotel website"
Kimpton Hotel Palomar Washington DC,http://www.tripadvisor.com/Hotel_Review-g28970-d84093-Reviews-Kimpton_Hotel_Palomar_Washington_DC-Washington_DC_District_of_Columbia.html,Washington,4753 ,,2019/04/02,2019/04/04,CHF 266,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
The LINE DC,http://www.tripadvisor.com/Hotel_Review-g28970-d11985029-Reviews-The_LINE_DC-Washington_DC_District_of_Columbia.html,Washington,166 ,,2019/04/02,2019/04/04,CHF 288,Booking.com,9,"Free Wifi,Restaurant,Visit hotel website"
One Washington Circle Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d84039-Reviews-One_Washington_Circle_Hotel-Washington_DC_District_of_Columbia.html,Washington,2165 ,,2019/04/02,2019/04/04,CHF 329,Booking.com,10,"Free Wifi,Pool,Visit hotel website"
The Wink,http://www.tripadvisor.com/Hotel_Review-g28970-d84101-Reviews-The_Wink-Washington_DC_District_of_Columbia.html,Washington,472 ,,2019/04/02,2019/04/04,CHF 312,Booking.com,13,"Free Wifi,Restaurant,Visit hotel website"
Hotel 1600,http://www.tripadvisor.com/Hotel_Review-g28970-d15239677-Reviews-Hotel_1600-Washington_DC_District_of_Columbia.html,Washington,817 ,,2019/04/02,2019/04/04,CHF 268,Hotels.com,8,"Free Wifi,Visit hotel website"
Embassy Suites by Hilton Washington-Convention Center,http://www.tripadvisor.com/Hotel_Review-g28970-d574805-Reviews-Embassy_Suites_by_Hilton_Washington_Convention_Center-Washington_DC_District_of_Columbia.html,Washington,3661 ,,2019/04/02,2019/04/04,CHF 522,Booking.com,12,"Breakfast included,Pool,Visit hotel website"
Hilton Garden Inn Washington DC Downtown,http://www.tripadvisor.com/Hotel_Review-g28970-d220075-Reviews-Hilton_Garden_Inn_Washington_DC_Downtown-Washington_DC_District_of_Columbia.html,Washington,3359 ,,2019/04/02,2019/04/04,CHF 422,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Morrison-Clark Historic Inn & Restaurant,http://www.tripadvisor.com/Hotel_Review-g28970-d84084-Reviews-Morrison_Clark_Historic_Inn_Restaurant-Washington_DC_District_of_Columbia.html,Washington,929 ,,2019/04/02,2019/04/04,CHF 324,Booking.com,8,"Free Wifi,Restaurant,Visit hotel website"
Hampton Inn Washington Downtown Convention Center,http://www.tripadvisor.com/Hotel_Review-g28970-d498949-Reviews-Hampton_Inn_Washington_Downtown_Convention_Center-Washington_DC_District_of_Columbia.html,Washington,1972 ,,2019/04/02,2019/04/04,CHF 374,Booking.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Avenue Suites Georgetown,http://www.tripadvisor.com/Hotel_Review-g28970-d223032-Reviews-Avenue_Suites_Georgetown-Washington_DC_District_of_Columbia.html,Washington,1891 ,,2019/04/02,2019/04/04,CHF 350,Booking.com,7,"Free Wifi,Bar/Lounge,Visit hotel website"
Hilton Garden Inn Washington DC/US Capitol,http://www.tripadvisor.com/Hotel_Review-g28970-d2038749-Reviews-Hilton_Garden_Inn_Washington_DC_US_Capitol-Washington_DC_District_of_Columbia.html,Washington,1525 ,,2019/04/02,2019/04/04,CHF 404,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
InterContinental Washington D.C. - The Wharf,http://www.tripadvisor.com/Hotel_Review-g28970-d11717432-Reviews-InterContinental_Washington_D_C_The_Wharf-Washington_DC_District_of_Columbia.html,Washington,345 ,,2019/04/02,2019/04/04,CHF 521,Hotels.com,10,"Free Wifi,Pool,Visit hotel website"
Hyatt Place Washington DC / National Mall,http://www.tripadvisor.com/Hotel_Review-g28970-d8355511-Reviews-Hyatt_Place_Washington_DC_National_Mall-Washington_DC_District_of_Columbia.html,Washington,1473 ,,2019/04/02,2019/04/04,,Booking.com,11,"Free Wifi,Pool"
Sofitel Washington DC,http://www.tripadvisor.com/Hotel_Review-g28970-d235513-Reviews-Sofitel_Washington_DC-Washington_DC_District_of_Columbia.html,Washington,3523 ,,2019/04/02,2019/04/04,CHF 528,Expedia.ch,12,"Restaurant,Room service,Visit hotel website"
Comfort Inn Downtown DC / Convention Center,http://www.tripadvisor.com/Hotel_Review-g28970-d84132-Reviews-Comfort_Inn_Downtown_DC_Convention_Center-Washington_DC_District_of_Columbia.html,Washington,1235 ,,2019/04/02,2019/04/04,CHF 410,TUI,11,"Free Wifi,Breakfast included"
Washington Court Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d84129-Reviews-Washington_Court_Hotel-Washington_DC_District_of_Columbia.html,Washington,1717 ,,2019/04/02,2019/04/04,,Booking.com,11,"Restaurant,Room service,Visit hotel website"
Kimpton Donovan Hotel,http://www.tripadvisor.com/Hotel_Review-g28970-d939976-Reviews-Kimpton_Donovan_Hotel-Washington_DC_District_of_Columbia.html,Washington,1986 ,,2019/04/02,2019/04/04,,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
