hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
WoodSpring Suites Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d652845-Reviews-WoodSpring_Suites_Laredo-Laredo_Texas.html,Laredo,79 ,4,2019/04/02,2019/04/04,,TripAdvisor,6,Free parking
Holiday Inn Express Hotel & Suites Laredo-Event Center Area,http://www.tripadvisor.com/Hotel_Review-g56137-d631232-Reviews-Holiday_Inn_Express_Hotel_Suites_Laredo_Event_Center_Area-Laredo_Texas.html,Laredo,85 ,4,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Red Roof Inn Laredo - I-83 South,http://www.tripadvisor.com/Hotel_Review-g56137-d1383038-Reviews-Red_Roof_Inn_Laredo_I_83_South-Laredo_Texas.html,Laredo,61 ,4,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Americas Best Value Inn Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d99193-Reviews-Americas_Best_Value_Inn_Laredo-Laredo_Texas.html,Laredo,107 ,3.5,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Days Inn & Suites by Wyndham Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d99183-Reviews-Days_Inn_Suites_by_Wyndham_Laredo-Laredo_Texas.html,Laredo,217 ,3.5,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hotel Ava,http://www.tripadvisor.com/Hotel_Review-g56137-d99188-Reviews-Hotel_Ava-Laredo_Texas.html,Laredo,172 ,3.5,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Extended Stay America - Laredo - Del Mar,http://www.tripadvisor.com/Hotel_Review-g56137-d225888-Reviews-Extended_Stay_America_Laredo_Del_Mar-Laredo_Texas.html,Laredo,93 ,3.5,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
SureStay Hotel by Best Western Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d12593784-Reviews-SureStay_Hotel_by_Best_Western_Laredo-Laredo_Texas.html,Laredo,9 ,4,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking,Visit hotel website"
Amerik Suites Laredo Behind Mall Del Norte,http://www.tripadvisor.com/Hotel_Review-g56137-d1026942-Reviews-Amerik_Suites_Laredo_Behind_Mall_Del_Norte-Laredo_Texas.html,Laredo,254 ,3.5,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Laredo Executive Inn,http://www.tripadvisor.com/Hotel_Review-g56137-d99180-Reviews-Laredo_Executive_Inn-Laredo_Texas.html,Laredo,91 ,3,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Motel 6 Laredo South,http://www.tripadvisor.com/Hotel_Review-g56137-d247542-Reviews-Motel_6_Laredo_South-Laredo_Texas.html,Laredo,36 ,3,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Pool"
Motel 6 Laredo North,http://www.tripadvisor.com/Hotel_Review-g56137-d247541-Reviews-Motel_6_Laredo_North-Laredo_Texas.html,Laredo,32 ,2.5,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Loma Alta Motel,http://www.tripadvisor.com/Hotel_Review-g56137-d10625882-Reviews-Loma_Alta_Motel-Laredo_Texas.html,Laredo,0 ,,2019/04/02,2019/04/04,,TripAdvisor,0,
