hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Desert Rose Resort,http://www.tripadvisor.com/Hotel_Review-g45963-d217598-Reviews-Desert_Rose_Resort-Las_Vegas_Nevada.html,Las Vegas,4152 ,,2019/04/02,2019/04/04,,Hotels.com,12,"Free Wifi,Free parking,Visit hotel website"
Wynn Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45963-d503598-Reviews-Wynn_Las_Vegas-Las_Vegas_Nevada.html,Las Vegas,24115 ,,2019/04/02,2019/04/04,,Expedia.ch,12,"Pool,Restaurant,Visit hotel website"
Tahiti Village,http://www.tripadvisor.com/Hotel_Review-g45963-d628433-Reviews-Tahiti_Village-Las_Vegas_Nevada.html,Las Vegas,3404 ,,2019/04/02,2019/04/04,CHF 289,Booking.com,8,"Free Wifi,Free parking"
Marriott's Grand Chateau,http://www.tripadvisor.com/Hotel_Review-g45963-d567617-Reviews-Marriott_s_Grand_Chateau-Las_Vegas_Nevada.html,Las Vegas,3971 ,,2019/04/02,2019/04/04,CHF 179,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Silverton Hotel and Casino,http://www.tripadvisor.com/Hotel_Review-g45963-d97691-Reviews-Silverton_Hotel_and_Casino-Las_Vegas_Nevada.html,Las Vegas,2240 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Encore At Wynn Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45963-d1123368-Reviews-Encore_At_Wynn_Las_Vegas-Las_Vegas_Nevada.html,Las Vegas,16750 ,,2019/04/02,2019/04/04,CHF 319,Official Site,13,"Pool,Restaurant,Visit hotel website"
Polo Towers Suites,http://www.tripadvisor.com/Hotel_Review-g45963-d91916-Reviews-Polo_Towers_Suites-Las_Vegas_Nevada.html,Las Vegas,3004 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking"
Four Seasons Hotel Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45963-d91674-Reviews-Four_Seasons_Hotel_Las_Vegas-Las_Vegas_Nevada.html,Las Vegas,4991 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Room service,Visit hotel website"
Hilton Grand Vacations on Paradise (Convention Center),http://www.tripadvisor.com/Hotel_Review-g45963-d234836-Reviews-Hilton_Grand_Vacations_on_Paradise_Convention_Center-Las_Vegas_Nevada.html,Las Vegas,2401 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
The Cromwell Hotel Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45963-d6537691-Reviews-The_Cromwell_Hotel_Las_Vegas-Las_Vegas_Nevada.html,Las Vegas,5066 ,,2019/04/02,2019/04/04,,Hotels.com,13,"Pool,Restaurant,Visit hotel website"
The Orleans Hotel & Casino,http://www.tripadvisor.com/Hotel_Review-g45963-d91907-Reviews-The_Orleans_Hotel_Casino-Las_Vegas_Nevada.html,Las Vegas,6414 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking"
Hampton Inn Tropicana,http://www.tripadvisor.com/Hotel_Review-g45963-d121328-Reviews-Hampton_Inn_Tropicana-Las_Vegas_Nevada.html,Las Vegas,2733 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Suncoast Hotel and Casino,http://www.tripadvisor.com/Hotel_Review-g45963-d121307-Reviews-Suncoast_Hotel_and_Casino-Las_Vegas_Nevada.html,Las Vegas,1159 ,,2019/04/02,2019/04/04,,Agoda.com,10,"Free Wifi,Free parking"
La Quinta Inn & Suites Las Vegas Airport South,http://www.tripadvisor.com/Hotel_Review-g45963-d1761659-Reviews-La_Quinta_Inn_Suites_Las_Vegas_Airport_South-Las_Vegas_Nevada.html,Las Vegas,2117 ,,2019/04/02,2019/04/04,CHF 89,Booking.com,8,"Free Wifi,Free parking"
Sam's Town Hotel & Gambling Hall,http://www.tripadvisor.com/Hotel_Review-g45963-d91675-Reviews-Sam_s_Town_Hotel_Gambling_Hall-Las_Vegas_Nevada.html,Las Vegas,2057 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free parking,Pool"
