hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hampton Inn Rochester-Greece,http://www.tripadvisor.com/Hotel_Review-g48503-d99581-Reviews-Hampton_Inn_Rochester_Greece-Rochester_Finger_Lakes_New_York.html,Rochester,702 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hyatt Regency Rochester,http://www.tripadvisor.com/Hotel_Review-g48503-d93746-Reviews-Hyatt_Regency_Rochester-Rochester_Finger_Lakes_New_York.html,Rochester,242 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Pool"
Homewood Suites Rochester/Greece,http://www.tripadvisor.com/Hotel_Review-g48503-d1804810-Reviews-Homewood_Suites_Rochester_Greece-Rochester_Finger_Lakes_New_York.html,Rochester,691 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
The Strathallan Rochester Hotel & Spa - a DoubleTree by Hilton,http://www.tripadvisor.com/Hotel_Review-g48503-d93759-Reviews-The_Strathallan_Rochester_Hotel_Spa_a_DoubleTree_by_Hilton-Rochester_Finger_Lakes_New_Yor.html,Rochester,1126 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Best Western The Inn At Rochester Airport,http://www.tripadvisor.com/Hotel_Review-g48503-d93735-Reviews-Best_Western_The_Inn_At_Rochester_Airport-Rochester_Finger_Lakes_New_York.html,Rochester,370 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Rochester West/Greece,http://www.tripadvisor.com/Hotel_Review-g48503-d99568-Reviews-Residence_Inn_Rochester_West_Greece-Rochester_Finger_Lakes_New_York.html,Rochester,104 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
"Country Inn & Suites by Radisson, Rochester Airport-University Area, NY",http://www.tripadvisor.com/Hotel_Review-g48503-d99588-Reviews-Country_Inn_Suites_by_Radisson_Rochester_Airport_University_Area_NY-Rochester_Finger_Lake.html,Rochester,623 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Inn On Broadway,http://www.tripadvisor.com/Hotel_Review-g48503-d250872-Reviews-Inn_On_Broadway-Rochester_Finger_Lakes_New_York.html,Rochester,167 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Holiday Inn Express Rochester - University Area,http://www.tripadvisor.com/Hotel_Review-g48503-d93741-Reviews-Holiday_Inn_Express_Rochester_University_Area-Rochester_Finger_Lakes_New_York.html,Rochester,67 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Radisson Hotel Rochester Airport,http://www.tripadvisor.com/Hotel_Review-g48503-d93751-Reviews-Radisson_Hotel_Rochester_Airport-Rochester_Finger_Lakes_New_York.html,Rochester,781 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Rochester - Greece,http://www.tripadvisor.com/Hotel_Review-g48503-d631383-Reviews-Holiday_Inn_Express_Rochester_Greece-Rochester_Finger_Lakes_New_York.html,Rochester,127 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Rochester Downtown,http://www.tripadvisor.com/Hotel_Review-g48503-d93732-Reviews-Holiday_Inn_Rochester_Downtown-Rochester_Finger_Lakes_New_York.html,Rochester,104 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Pool,Visit hotel website"
Fairfield Inn Rochester Airport,http://www.tripadvisor.com/Hotel_Review-g48503-d99584-Reviews-Fairfield_Inn_Rochester_Airport-Rochester_Finger_Lakes_New_York.html,Rochester,192 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Rochester Riverside Hotel,http://www.tripadvisor.com/Hotel_Review-g48503-d99572-Reviews-Rochester_Riverside_Hotel-Rochester_Finger_Lakes_New_York.html,Rochester,189 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Pool"
Extended Stay America - Rochester - Greece,http://www.tripadvisor.com/Hotel_Review-g48503-d99595-Reviews-Extended_Stay_America_Rochester_Greece-Rochester_Finger_Lakes_New_York.html,Rochester,136 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Econo Lodge,http://www.tripadvisor.com/Hotel_Review-g48503-d7180721-Reviews-Econo_Lodge-Rochester_Finger_Lakes_New_York.html,Rochester,68 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Radiance Inn And Suites,http://www.tripadvisor.com/Hotel_Review-g48503-d75610-Reviews-Radiance_Inn_And_Suites-Rochester_Finger_Lakes_New_York.html,Rochester,240 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Comfort Inn & Suites - Rochester Niagara Falls,http://www.tripadvisor.com/Hotel_Review-g48503-d93736-Reviews-Comfort_Inn_Suites_Rochester_Niagara_Falls-Rochester_Finger_Lakes_New_York.html,Rochester,86 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
7 On Strath,http://www.tripadvisor.com/Hotel_Review-g48503-d5602247-Reviews-7_On_Strath-Rochester_Finger_Lakes_New_York.html,Rochester,3 ,,2019/04/02,2019/04/04,,TripAdvisor,5,Free Wifi
Towpath Motel,http://www.tripadvisor.com/Hotel_Review-g48503-d1469240-Reviews-Towpath_Motel-Rochester_Finger_Lakes_New_York.html,Rochester,67 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
