hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hyatt Regency Grand Cypress,http://www.tripadvisor.com/Hotel_Review-g34515-d144433-Reviews-Hyatt_Regency_Grand_Cypress-Orlando_Florida.html,Orlando,6702 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Pool,Visit hotel website"
Disney's Pop Century Resort,http://www.tripadvisor.com/Hotel_Review-g34515-d207235-Reviews-Disney_s_Pop_Century_Resort-Orlando_Florida.html,Orlando,11784 ,,2019/04/02,2019/04/04,,Hotels.com,9,"Pool,Restaurant,Visit hotel website"
Disney's Art of Animation Resort,http://www.tripadvisor.com/Hotel_Review-g34515-d2336339-Reviews-Disney_s_Art_of_Animation_Resort-Orlando_Florida.html,Orlando,8053 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Pool,Restaurant,Visit hotel website"
Loews Sapphire Falls Resort at Universal Orlando,http://www.tripadvisor.com/Hotel_Review-g34515-d8715403-Reviews-Loews_Sapphire_Falls_Resort_at_Universal_Orlando-Orlando_Florida.html,Orlando,4135 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool"
Wyndham Grand Orlando Resort Bonnet Creek,http://www.tripadvisor.com/Hotel_Review-g34515-d2207809-Reviews-Wyndham_Grand_Orlando_Resort_Bonnet_Creek-Orlando_Florida.html,Orlando,5883 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Free Wifi,Pool,Visit hotel website"
Rosen Inn,http://www.tripadvisor.com/Hotel_Review-g34515-d87721-Reviews-Rosen_Inn-Orlando_Florida.html,Orlando,3381 ,,2019/04/02,2019/04/04,,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hard Rock Hotel at Universal Orlando,http://www.tripadvisor.com/Hotel_Review-g34515-d123534-Reviews-Hard_Rock_Hotel_at_Universal_Orlando-Orlando_Florida.html,Orlando,10331 ,,2019/04/02,2019/04/04,,Booking.com,12,"Free Wifi,Pool"
Lake Buena Vista Resort Village & Spa,http://www.tripadvisor.com/Hotel_Review-g34515-d596339-Reviews-Lake_Buena_Vista_Resort_Village_Spa-Orlando_Florida.html,Orlando,9697 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Grande Villas Resort,http://www.tripadvisor.com/Hotel_Review-g34515-d2282174-Reviews-Grande_Villas_Resort-Orlando_Florida.html,Orlando,1990 ,,2019/04/02,2019/04/04,CHF 113,TripAdvisor,10,"Pool,Fitness center,Visit hotel website"
Loews Royal Pacific Resort at Universal Orlando,http://www.tripadvisor.com/Hotel_Review-g34515-d123533-Reviews-Loews_Royal_Pacific_Resort_at_Universal_Orlando-Orlando_Florida.html,Orlando,12868 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Pool,Restaurant"
Best Western International Drive - Orlando,http://www.tripadvisor.com/Hotel_Review-g34515-d223718-Reviews-Best_Western_International_Drive_Orlando-Orlando_Florida.html,Orlando,938 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites Orlando-International Drive/Convention Center,http://www.tripadvisor.com/Hotel_Review-g34515-d217360-Reviews-Homewood_Suites_Orlando_International_Drive_Convention_Center-Orlando_Florida.html,Orlando,3432 ,,2019/04/02,2019/04/04,CHF 235,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Rosen Centre Hotel,http://www.tripadvisor.com/Hotel_Review-g34515-d123526-Reviews-Rosen_Centre_Hotel-Orlando_Florida.html,Orlando,3420 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
