hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Rodeway Inn & Suites Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d6378247-Reviews-Rodeway_Inn_Suites_Chula_Vista-Chula_Vista_California.html,Chula Vista,39 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Days Inn by Wyndham San Diego Chula Vista South Bay,http://www.tripadvisor.com/Hotel_Review-g32210-d82385-Reviews-Days_Inn_by_Wyndham_San_Diego_Chula_Vista_South_Bay-Chula_Vista_California.html,Chula Vista,618 ,,2019/04/02,2019/04/04,,TripAdvisor,13,"Free Wifi,Free parking,Visit hotel website"
Vagabond Inn Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d76515-Reviews-Vagabond_Inn_Chula_Vista-Chula_Vista_California.html,Chula Vista,59 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Best Choice Inn Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d76511-Reviews-Best_Choice_Inn_Chula_Vista-Chula_Vista_California.html,Chula Vista,4 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Howard Johnson by Wyndham San Diego Chula Vista Suite Hotel,http://www.tripadvisor.com/Hotel_Review-g32210-d76514-Reviews-Howard_Johnson_by_Wyndham_San_Diego_Chula_Vista_Suite_Hotel-Chula_Vista_California.html,Chula Vista,318 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Harbor View Motel,http://www.tripadvisor.com/Hotel_Review-g32210-d1642683-Reviews-Harbor_View_Motel-Chula_Vista_California.html,Chula Vista,2 ,,2019/04/02,2019/04/04,,Roomdi.com,0,
Baycities Motel,http://www.tripadvisor.com/Hotel_Review-g32210-d12680982-Reviews-Baycities_Motel-Chula_Vista_California.html,Chula Vista,1 review,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
EZ 8 Motel South Bay,http://www.tripadvisor.com/Hotel_Review-g32210-d2668756-Reviews-EZ_8_Motel_South_Bay-Chula_Vista_California.html,Chula Vista,24 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free parking,Pool"
Motel 6 San Diego - Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d76505-Reviews-Motel_6_San_Diego_Chula_Vista-Chula_Vista_California.html,Chula Vista,81 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free parking,Pool"
Big 7 Motel,http://www.tripadvisor.com/Hotel_Review-g32210-d278029-Reviews-Big_7_Motel-Chula_Vista_California.html,Chula Vista,14 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Highway Inn Chula Vista,http://www.tripadvisor.com/Hotel_Review-g32210-d577444-Reviews-Highway_Inn_Chula_Vista-Chula_Vista_California.html,Chula Vista,16 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Travel Inn,http://www.tripadvisor.com/Hotel_Review-g32210-d76518-Reviews-Travel_Inn-Chula_Vista_California.html,Chula Vista,31 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Chula Vista RV Resort,http://www.tripadvisor.com/Hotel_Review-g32210-d628790-Reviews-Chula_Vista_RV_Resort-Chula_Vista_California.html,Chula Vista,140 ,,2019/04/02,2019/04/04,,,0,"Free Wifi,Pool"
Palomar Inn,http://www.tripadvisor.com/Hotel_Review-g32210-d2664913-Reviews-Palomar_Inn-Chula_Vista_California.html,Chula Vista,65 ,,2019/04/02,2019/04/04,,,0,"Free Wifi,Free parking"
Chula Vista Marina,http://www.tripadvisor.com/Hotel_Review-g32210-d596214-Reviews-Chula_Vista_Marina-Chula_Vista_California.html,Chula Vista,8 ,,2019/04/02,2019/04/04,,,0,
