hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Fairfield Inn & Suites Montgomery-EastChase Parkway,http://www.tripadvisor.com/Hotel_Review-g30712-d1675613-Reviews-Fairfield_Inn_Suites_Montgomery_EastChase_Parkway-Montgomery_Alabama.html,Montgomery,300 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Montgomery - EastChase,http://www.tripadvisor.com/Hotel_Review-g30712-d9719119-Reviews-Hilton_Garden_Inn_Montgomery_EastChase-Montgomery_Alabama.html,Montgomery,357 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Montgomery-East Chase,http://www.tripadvisor.com/Hotel_Review-g30712-d503076-Reviews-Hampton_Inn_Suites_Montgomery_East_Chase-Montgomery_Alabama.html,Montgomery,1025 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Montgomery,http://www.tripadvisor.com/Hotel_Review-g30712-d444359-Reviews-Homewood_Suites_by_Hilton_Montgomery-Montgomery_Alabama.html,Montgomery,827 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Montgomery-South-Airport,http://www.tripadvisor.com/Hotel_Review-g30616-d647811-Reviews-Hampton_Inn_Montgomery_South_Airport-Hope_Hull_Montgomery_Alabama.html,Montgomery,408 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Montgomery EastChase,http://www.tripadvisor.com/Hotel_Review-g30712-d672954-Reviews-Homewood_Suites_by_Hilton_Montgomery_EastChase-Montgomery_Alabama.html,Montgomery,482 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Drury Inn & Suites Montgomery,http://www.tripadvisor.com/Hotel_Review-g30712-d518282-Reviews-Drury_Inn_Suites_Montgomery-Montgomery_Alabama.html,Montgomery,621 ,,2019/04/02,2019/04/04,CHF 165,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Renaissance Montgomery Hotel & Spa at the Convention Center,http://www.tripadvisor.com/Hotel_Review-g30712-d844426-Reviews-Renaissance_Montgomery_Hotel_Spa_at_the_Convention_Center-Montgomery_Alabama.html,Montgomery,730 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Restaurant,Visit hotel website"
Red Bluff Cottage,http://www.tripadvisor.com/Hotel_Review-g30712-d72196-Reviews-Red_Bluff_Cottage-Montgomery_Alabama.html,Montgomery,476 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking,Visit hotel website"
Sonesta ES Suites Montgomery,http://www.tripadvisor.com/Hotel_Review-g30712-d73129-Reviews-Sonesta_ES_Suites_Montgomery-Montgomery_Alabama.html,Montgomery,197 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites Montgomery/Boyd Cooper Parkway,http://www.tripadvisor.com/Hotel_Review-g30712-d567666-Reviews-Holiday_Inn_Express_Hotel_Suites_Montgomery_Boyd_Cooper_Parkway-Montgomery_Alabama.html,Montgomery,198 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Montgomery East,http://www.tripadvisor.com/Hotel_Review-g30712-d277985-Reviews-Hilton_Garden_Inn_Montgomery_East-Montgomery_Alabama.html,Montgomery,591 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Montgomery-Downtown,http://www.tripadvisor.com/Hotel_Review-g30712-d877871-Reviews-Hampton_Inn_Suites_Montgomery_Downtown-Montgomery_Alabama.html,Montgomery,859 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Classio,http://www.tripadvisor.com/Hotel_Review-g30712-d1724277-Reviews-Hotel_Classio-Montgomery_Alabama.html,Montgomery,312 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
DoubleTree by Hilton Hotel Montgomery Downtown,http://www.tripadvisor.com/Hotel_Review-g30712-d73210-Reviews-DoubleTree_by_Hilton_Hotel_Montgomery_Downtown-Montgomery_Alabama.html,Montgomery,802 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Restaurant,Visit hotel website"
Comfort Suites Airport South,http://www.tripadvisor.com/Hotel_Review-g30616-d1489556-Reviews-Comfort_Suites_Airport_South-Hope_Hull_Montgomery_Alabama.html,Montgomery,92 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Best Western Montgomery I-85 North,http://www.tripadvisor.com/Hotel_Review-g30712-d227091-Reviews-Best_Western_Montgomery_I_85_North-Montgomery_Alabama.html,Montgomery,79 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
