hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hyatt Place Reno Tahoe Airport,http://www.tripadvisor.com/Hotel_Review-g45992-d1484557-Reviews-Hyatt_Place_Reno_Tahoe_Airport-Reno_Nevada.html,Reno,765 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Holiday Inn Express Hotel & Suites Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d1138944-Reviews-Holiday_Inn_Express_Hotel_Suites_Reno-Reno_Nevada.html,Reno,479 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Plaza Resort Club Hotel,http://www.tripadvisor.com/Hotel_Review-g45992-d92059-Reviews-Plaza_Resort_Club_Hotel-Reno_Nevada.html,Reno,250 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Pool,Visit hotel website"
Hampton Inn & Suites Reno West,http://www.tripadvisor.com/Hotel_Review-g45992-d8137747-Reviews-Hampton_Inn_Suites_Reno_West-Reno_Nevada.html,Reno,395 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d601503-Reviews-Hampton_Inn_Suites_Reno-Reno_Nevada.html,Reno,808 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Courtyard Reno Downtown/Riverfront,http://www.tripadvisor.com/Hotel_Review-g45992-d10339571-Reviews-Courtyard_Reno_Downtown_Riverfront-Reno_Nevada.html,Reno,131 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d1164094-Reviews-Homewood_Suites_by_Hilton_Reno-Reno_Nevada.html,Reno,624 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
SureStay Plus Hotel by Best Western Reno Airport,http://www.tripadvisor.com/Hotel_Review-g45992-d76052-Reviews-SureStay_Plus_Hotel_by_Best_Western_Reno_Airport-Reno_Nevada.html,Reno,894 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Reno Nevada,http://www.tripadvisor.com/Hotel_Review-g45992-d1150279-Reviews-Staybridge_Suites_Reno_Nevada-Reno_Nevada.html,Reno,333 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d678683-Reviews-Hilton_Garden_Inn_Reno-Reno_Nevada.html,Reno,702 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Circus Circus Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d92027-Reviews-Circus_Circus_Reno-Reno_Nevada.html,Reno,7024 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Best Western Plus Boomtown Casino Hotel,http://www.tripadvisor.com/Hotel_Review-g45992-d97668-Reviews-Best_Western_Plus_Boomtown_Casino_Hotel-Reno_Nevada.html,Reno,3775 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Renaissance Reno Downtown Hotel,http://www.tripadvisor.com/Hotel_Review-g45992-d2169089-Reviews-Renaissance_Reno_Downtown_Hotel-Reno_Nevada.html,Reno,159 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Pool,Restaurant,Visit hotel website"
Residence Inn by Marriott Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d97916-Reviews-Residence_Inn_by_Marriott_Reno-Reno_Nevada.html,Reno,206 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Harrah's Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d97989-Reviews-Harrah_s_Reno-Reno_Nevada.html,Reno,5492 ,,2019/04/02,2019/04/04,,Booking.com,11,"Restaurant,Bar/Lounge,Visit hotel website"
Worldmark Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d2347055-Reviews-Worldmark_Reno-Reno_Nevada.html,Reno,57 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free parking,Pool"
Courtyard by Marriott Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d224089-Reviews-Courtyard_by_Marriott_Reno-Reno_Nevada.html,Reno,130 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn Reno,http://www.tripadvisor.com/Hotel_Review-g45992-d92047-Reviews-La_Quinta_Inn_Reno-Reno_Nevada.html,Reno,857 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
