hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hyatt Place North Raleigh-Midtown,http://www.tripadvisor.com/Hotel_Review-g49463-d100725-Reviews-Hyatt_Place_North_Raleigh_Midtown-Raleigh_North_Carolina.html,Raleigh,728 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Hampton Inn & Suites Raleigh Downtown,http://www.tripadvisor.com/Hotel_Review-g49463-d3527157-Reviews-Hampton_Inn_Suites_Raleigh_Downtown-Raleigh_North_Carolina.html,Raleigh,872 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Renaissance Raleigh North Hills Hotel,http://www.tripadvisor.com/Hotel_Review-g49463-d1100043-Reviews-Renaissance_Raleigh_North_Hills_Hotel-Raleigh_North_Carolina.html,Raleigh,591 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
Courtyard Raleigh North/Triangle Town Center,http://www.tripadvisor.com/Hotel_Review-g49463-d1859024-Reviews-Courtyard_Raleigh_North_Triangle_Town_Center-Raleigh_North_Carolina.html,Raleigh,307 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Raleigh - Crabtree,http://www.tripadvisor.com/Hotel_Review-g49463-d94689-Reviews-Embassy_Suites_by_Hilton_Raleigh_Crabtree-Raleigh_North_Carolina.html,Raleigh,1132 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free parking,Breakfast included,Visit hotel website"
Hyatt House Raleigh North Hills,http://www.tripadvisor.com/Hotel_Review-g49463-d4454929-Reviews-Hyatt_House_Raleigh_North_Hills-Raleigh_North_Carolina.html,Raleigh,959 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites Raleigh North - Wake Forest,http://www.tripadvisor.com/Hotel_Review-g49463-d266042-Reviews-Holiday_Inn_Express_Hotel_Suites_Raleigh_North_Wake_Forest-Raleigh_North_Carolina.html,Raleigh,191 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Raleigh Crabtree Valley,http://www.tripadvisor.com/Hotel_Review-g49463-d121972-Reviews-Homewood_Suites_by_Hilton_Raleigh_Crabtree_Valley-Raleigh_North_Carolina.html,Raleigh,789 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Raleigh - Durham Airport/Brier Creek,http://www.tripadvisor.com/Hotel_Review-g49463-d1546615-Reviews-Embassy_Suites_by_Hilton_Raleigh_Durham_Airport_Brier_Creek-Raleigh_North_Carolina.html,Raleigh,1371 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Raleigh-Durham Airport-Brier Creek,http://www.tripadvisor.com/Hotel_Review-g49463-d675672-Reviews-Hampton_Inn_Suites_Raleigh_Durham_Airport_Brier_Creek-Raleigh_North_Carolina.html,Raleigh,806 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Raleigh/Crabtree Valley,http://www.tripadvisor.com/Hotel_Review-g49463-d94723-Reviews-Hampton_Inn_Suites_Raleigh_Crabtree_Valley-Raleigh_North_Carolina.html,Raleigh,967 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Raleigh-Durham Airport/Brier Creek,http://www.tripadvisor.com/Hotel_Review-g49463-d1803632-Reviews-Fairfield_Inn_Suites_Raleigh_Durham_Airport_Brier_Creek-Raleigh_North_Carolina.html,Raleigh,964 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Raleigh Triangle Town Center,http://www.tripadvisor.com/Hotel_Review-g49463-d1163867-Reviews-Hilton_Garden_Inn_Raleigh_Triangle_Town_Center-Raleigh_North_Carolina.html,Raleigh,550 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites at NC State SW,http://www.tripadvisor.com/Hotel_Review-g49463-d1526293-Reviews-Holiday_Inn_Express_Hotel_Suites_at_NC_State_SW-Raleigh_North_Carolina.html,Raleigh,243 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Hyatt House Raleigh/RDU/Brier Creek,http://www.tripadvisor.com/Hotel_Review-g49463-d12140076-Reviews-Hyatt_House_Raleigh_RDU_Brier_Creek-Raleigh_North_Carolina.html,Raleigh,170 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Residence Inn Raleigh Downtown,http://www.tripadvisor.com/Hotel_Review-g49463-d12432320-Reviews-Residence_Inn_Raleigh_Downtown-Raleigh_North_Carolina.html,Raleigh,78 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Breakfast included,Visit hotel website"
