hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
The Vinoy Renaissance St. Petersburg Resort & Golf Club,http://www.tripadvisor.com/Hotel_Review-g34607-d85772-Reviews-The_Vinoy_Renaissance_St_Petersburg_Resort_Golf_Club-St_Petersburg_Florida.html,St. Petersburg,2089 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Pool,Restaurant,Visit hotel website"
Dickens House Bed and Breakfast,http://www.tripadvisor.com/Hotel_Review-g34607-d118056-Reviews-Dickens_House_Bed_and_Breakfast-St_Petersburg_Florida.html,St. Petersburg,228 ,,2019/04/02,2019/04/04,,Booking.com,0,"Free Wifi,Free parking"
Comfort Inn & Suites Northeast - Gateway,http://www.tripadvisor.com/Hotel_Review-g34607-d1008621-Reviews-Comfort_Inn_Suites_Northeast_Gateway-St_Petersburg_Florida.html,St. Petersburg,232 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Courtyard St. Petersburg Downtown,http://www.tripadvisor.com/Hotel_Review-g34607-d622682-Reviews-Courtyard_St_Petersburg_Downtown-St_Petersburg_Florida.html,St. Petersburg,475 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Pool,Visit hotel website"
St. Petersburg Marriott Clearwater,http://www.tripadvisor.com/Hotel_Review-g34607-d225133-Reviews-St_Petersburg_Marriott_Clearwater-St_Petersburg_Florida.html,St. Petersburg,378 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Boca Ciega Resort & Marina,http://www.tripadvisor.com/Hotel_Review-g34607-d630441-Reviews-Boca_Ciega_Resort_Marina-St_Petersburg_Florida.html,St. Petersburg,120 ,,2019/04/02,2019/04/04,,TripAdvisor,5,"Free Wifi,Free parking"
La Quinta Inn & Suites St. Petersburg Northeast,http://www.tripadvisor.com/Hotel_Review-g34607-d589615-Reviews-La_Quinta_Inn_Suites_St_Petersburg_Northeast-St_Petersburg_Florida.html,St. Petersburg,388 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Hilton St Petersburg Bayfront,http://www.tripadvisor.com/Hotel_Review-g34607-d85775-Reviews-Hilton_St_Petersburg_Bayfront-St_Petersburg_Florida.html,St. Petersburg,1907 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Pool,Visit hotel website"
Holiday Inn St. Petersburg West,http://www.tripadvisor.com/Hotel_Review-g34607-d224585-Reviews-Holiday_Inn_St_Petersburg_West-St_Petersburg_Florida.html,St. Petersburg,912 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hotel Indigo,http://www.tripadvisor.com/Hotel_Review-g34607-d1213782-Reviews-Hotel_Indigo-St_Petersburg_Florida.html,St. Petersburg,587 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Pool,Visit hotel website"
Beach Drive Inn Bed and Breakfast,http://www.tripadvisor.com/Hotel_Review-g34607-d118054-Reviews-Beach_Drive_Inn_Bed_and_Breakfast-St_Petersburg_Florida.html,St. Petersburg,157 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Magnuson Hotel Marina Cove,http://www.tripadvisor.com/Hotel_Review-g34607-d217438-Reviews-Magnuson_Hotel_Marina_Cove-St_Petersburg_Florida.html,St. Petersburg,724 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
The Cordova Inn,http://www.tripadvisor.com/Hotel_Review-g34607-d194178-Reviews-The_Cordova_Inn-St_Petersburg_Florida.html,St. Petersburg,183 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Breakfast included,Visit hotel website"
Days Inn by Wyndham St. Petersburg Central,http://www.tripadvisor.com/Hotel_Review-g34607-d85764-Reviews-Days_Inn_by_Wyndham_St_Petersburg_Central-St_Petersburg_Florida.html,St. Petersburg,504 ,,2019/04/02,2019/04/04,,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites St. Petersburg North I-275,http://www.tripadvisor.com/Hotel_Review-g34607-d596137-Reviews-Holiday_Inn_Express_Hotel_Suites_St_Petersburg_North_I_275-St_Petersburg_Florida.html,St. Petersburg,215 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
The Birchwood,http://www.tripadvisor.com/Hotel_Review-g34607-d118060-Reviews-The_Birchwood-St_Petersburg_Florida.html,St. Petersburg,187 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Restaurant"
Red Roof Inn Tampa Bay - St. Petersburg,http://www.tripadvisor.com/Hotel_Review-g34607-d85770-Reviews-Red_Roof_Inn_Tampa_Bay_St_Petersburg-St_Petersburg_Florida.html,St. Petersburg,244 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Ponce De Leon Hotel,http://www.tripadvisor.com/Hotel_Review-g34607-d247715-Reviews-Ponce_De_Leon_Hotel-St_Petersburg_Florida.html,St. Petersburg,752 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Restaurant"
