hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Club Quarters Hotel in San Francisco,http://www.tripadvisor.com/Hotel_Review-g60713-d268240-Reviews-Club_Quarters_Hotel_in_San_Francisco-San_Francisco_California.html,San Francisco,4396 ,,2019/04/02,2019/04/04,CHF 350,Booking.com,10,"Free Wifi,Restaurant"
Seaside Inn,http://www.tripadvisor.com/Hotel_Review-g60713-d3332070-Reviews-Seaside_Inn-San_Francisco_California.html,San Francisco,384 ,,2019/04/02,2019/04/04,CHF 203,Booking.com,0,"Free Wifi,Free parking,Visit hotel website"
Grand Hyatt San Francisco,http://www.tripadvisor.com/Hotel_Review-g60713-d80999-Reviews-Grand_Hyatt_San_Francisco-San_Francisco_California.html,San Francisco,5594 ,,2019/04/02,2019/04/04,CHF 548,Hotels.com,14,"Free Wifi,Restaurant,Visit hotel website"
Travelodge by Wyndham Presidio San Francisco,http://www.tripadvisor.com/Hotel_Review-g60713-d81511-Reviews-Travelodge_by_Wyndham_Presidio_San_Francisco-San_Francisco_California.html,San Francisco,1245 ,,2019/04/02,2019/04/04,CHF 190,Booking.com,14,"Free Wifi,Free parking,Visit hotel website"
Hotel Mayflower,http://www.tripadvisor.com/Hotel_Review-g60713-d501344-Reviews-Hotel_Mayflower-San_Francisco_California.html,San Francisco,1215 ,,2019/04/02,2019/04/04,CHF 185,Booking.com,0,"Free Wifi,Breakfast included"
Hotel Zelos San Francisco,http://www.tripadvisor.com/Hotel_Review-g60713-d80797-Reviews-Hotel_Zelos_San_Francisco-San_Francisco_California.html,San Francisco,1249 ,,2019/04/02,2019/04/04,CHF 459,Booking.com,13,"Free Wifi,Restaurant,Visit hotel website"
The Inn at Union Square - A Greystone Hotel,http://www.tripadvisor.com/Hotel_Review-g60713-d81409-Reviews-The_Inn_at_Union_Square_A_Greystone_Hotel-San_Francisco_California.html,San Francisco,1921 ,,2019/04/02,2019/04/04,CHF 379,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Griffon - A Greystone Hotel,http://www.tripadvisor.com/Hotel_Review-g60713-d113928-Reviews-Hotel_Griffon_A_Greystone_Hotel-San_Francisco_California.html,San Francisco,1124 ,,2019/04/02,2019/04/04,CHF 444,Hotels.com,11,"Free Wifi,Restaurant,Visit hotel website"
Le Meridien San Francisco,http://www.tripadvisor.com/Hotel_Review-g60713-d81204-Reviews-Le_Meridien_San_Francisco-San_Francisco_California.html,San Francisco,2313 ,,2019/04/02,2019/04/04,CHF 521,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
InterContinental San Francisco,http://www.tripadvisor.com/Hotel_Review-g60713-d676408-Reviews-InterContinental_San_Francisco-San_Francisco_California.html,San Francisco,3280 ,,2019/04/02,2019/04/04,CHF 635,Hotels.com,12,"Pool,Restaurant,Visit hotel website"
The Park Central San Francisco,http://www.tripadvisor.com/Hotel_Review-g60713-d654030-Reviews-The_Park_Central_San_Francisco-San_Francisco_California.html,San Francisco,4221 ,,2019/04/02,2019/04/04,CHF 494,Booking.com,13,"Restaurant,Bar/Lounge,Visit hotel website"
Hotel G San Francisco,http://www.tripadvisor.com/Hotel_Review-g60713-d6383475-Reviews-Hotel_G_San_Francisco-San_Francisco_California.html,San Francisco,1372 ,,2019/04/02,2019/04/04,"CHF 1,333",TUI,13,"Free Wifi,Bar/Lounge,Visit hotel website"
Omni San Francisco Hotel,http://www.tripadvisor.com/Hotel_Review-g60713-d224948-Reviews-Omni_San_Francisco_Hotel-San_Francisco_California.html,San Francisco,6021 ,,2019/04/02,2019/04/04,CHF 648,Hotels.com,14,"Restaurant,Room service,Visit hotel website"
"Hotel Adagio, Autograph Collection",http://www.tripadvisor.com/Hotel_Review-g60713-d279426-Reviews-Hotel_Adagio_Autograph_Collection-San_Francisco_California.html,San Francisco,1753 ,,2019/04/02,2019/04/04,CHF 409,Autograph,11,"Restaurant,Room service,Visit hotel website"
