hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Residence Inn Phoenix Chandler/Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d223948-Reviews-Residence_Inn_Phoenix_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,161 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Courtyard Phoenix Chandler/Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d1478562-Reviews-Courtyard_Phoenix_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,168 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Fairfield Inn & Suites Phoenix Chandler/Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d1566845-Reviews-Fairfield_Inn_Suites_Phoenix_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,166 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Element Chandler Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d10670910-Reviews-Element_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,87 ,,2019/04/02,2019/04/04,,TripAdvisor,11,"Free Wifi,Free parking,Visit hotel website"
SpringHill Suites Phoenix Chandler/Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d223946-Reviews-SpringHill_Suites_Phoenix_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,204 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Quality Inn,http://www.tripadvisor.com/Hotel_Review-g31190-d75615-Reviews-Quality_Inn-Chandler_Arizona.html,Chandler,144 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Cambria Hotel & Suites Phoenix Chandler - Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d12924711-Reviews-Cambria_Hotel_Suites_Phoenix_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,22 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Crowne Plaza Phoenix - Chandler Golf Resort,http://www.tripadvisor.com/Hotel_Review-g31190-d74920-Reviews-Crowne_Plaza_Phoenix_Chandler_Golf_Resort-Chandler_Arizona.html,Chandler,287 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking,Visit hotel website"
Hawthorn Suites by Wyndham Chandler/Phoenix Area,http://www.tripadvisor.com/Hotel_Review-g31190-d74930-Reviews-Hawthorn_Suites_by_Wyndham_Chandler_Phoenix_Area-Chandler_Arizona.html,Chandler,254 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Phoenix Chandler/South,http://www.tripadvisor.com/Hotel_Review-g31190-d14043531-Reviews-Residence_Inn_Phoenix_Chandler_South-Chandler_Arizona.html,Chandler,25 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking,Visit hotel website"
TownePlace Suites Phoenix Chandler/Fashion Center,http://www.tripadvisor.com/Hotel_Review-g31190-d12815932-Reviews-TownePlace_Suites_Phoenix_Chandler_Fashion_Center-Chandler_Arizona.html,Chandler,28 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking,Visit hotel website"
Redwood Motel,http://www.tripadvisor.com/Hotel_Review-g31190-d1958119-Reviews-Redwood_Motel-Chandler_Arizona.html,Chandler,20 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Free parking"
Super 8 by Wyndham Chandler Phoenix,http://www.tripadvisor.com/Hotel_Review-g31190-d73273-Reviews-Super_8_by_Wyndham_Chandler_Phoenix-Chandler_Arizona.html,Chandler,213 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Chandler Inn,http://www.tripadvisor.com/Hotel_Review-g31190-d6985390-Reviews-Chandler_Inn-Chandler_Arizona.html,Chandler,4 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
