hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Clarion Inn Conference Center,http://www.tripadvisor.com/Hotel_Review-g32724-d78278-Reviews-Clarion_Inn_Conference_Center-Modesto_California.html,Modesto,298 ,,2019/04/02,2019/04/04,,TripAdvisor,8,"Free Wifi,Free parking"
Quality Inn Modesto,http://www.tripadvisor.com/Hotel_Review-g32724-d78274-Reviews-Quality_Inn_Modesto-Modesto_California.html,Modesto,114 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Rodeway Inn,http://www.tripadvisor.com/Hotel_Review-g32724-d6428200-Reviews-Rodeway_Inn-Modesto_California.html,Modesto,15 ,,2019/04/02,2019/04/04,,TripAdvisor,9,"Free Wifi,Free parking"
Discovery Inn,http://www.tripadvisor.com/Hotel_Review-g32724-d850635-Reviews-Discovery_Inn-Modesto_California.html,Modesto,13 ,,2019/04/02,2019/04/04,,TripAdvisor,5,"Free Wifi,Free parking"
Motel 6 Modesto,http://www.tripadvisor.com/Hotel_Review-g32724-d78281-Reviews-Motel_6_Modesto-Modesto_California.html,Modesto,38 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
America's Best Inn Modesto,http://www.tripadvisor.com/Hotel_Review-g32724-d78298-Reviews-America_s_Best_Inn_Modesto-Modesto_California.html,Modesto,30 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free parking,Breakfast included"
Apex Inn,http://www.tripadvisor.com/Hotel_Review-g32724-d1955349-Reviews-Apex_Inn-Modesto_California.html,Modesto,9 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Pool"
Economy Inn,http://www.tripadvisor.com/Hotel_Review-g32724-d5538573-Reviews-Economy_Inn-Modesto_California.html,Modesto,4 ,,2019/04/02,2019/04/04,,TripAdvisor,0,"Free Wifi,Pool"
California Inn Modesto,http://www.tripadvisor.com/Hotel_Review-g32724-d676394-Reviews-California_Inn_Modesto-Modesto_California.html,Modesto,2 ,,2019/04/02,2019/04/04,,ZenHotels.com,0,"Free Wifi,Room service"
Tiki Lodge,http://www.tripadvisor.com/Hotel_Review-g32724-d601576-Reviews-Tiki_Lodge-Modesto_California.html,Modesto,22 ,,2019/04/02,2019/04/04,,Migros Ferien,0,"Breakfast included,Pool"
Budgetel Modesto,http://www.tripadvisor.com/Hotel_Review-g32724-d84727-Reviews-Budgetel_Modesto-Modesto_California.html,Modesto,7 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free parking,Breakfast included"
Brooks Landing Apartments,http://www.tripadvisor.com/Hotel_Review-g32724-d1157498-Reviews-Brooks_Landing_Apartments-Modesto_California.html,Modesto,0 ,,2019/04/02,2019/04/04,,,0,
Travelers Motel,http://www.tripadvisor.com/Hotel_Review-g32724-d7171091-Reviews-Travelers_Motel-Modesto_California.html,Modesto,0 ,,2019/04/02,2019/04/04,,,0,
