hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hawthorn Suites by Wyndham Las Vegas/Henderson,http://www.tripadvisor.com/Hotel_Review-g45953-d97975-Reviews-Hawthorn_Suites_by_Wyndham_Las_Vegas_Henderson-Henderson_Nevada.html,Henderson,1023 ,,2019/04/02,2019/04/04,,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
SpringHill Suites Las Vegas Henderson,http://www.tripadvisor.com/Hotel_Review-g45953-d1485944-Reviews-SpringHill_Suites_Las_Vegas_Henderson-Henderson_Nevada.html,Henderson,311 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Sunset Station Hotel and Casino,http://www.tripadvisor.com/Hotel_Review-g45953-d97839-Reviews-Sunset_Station_Hotel_and_Casino-Henderson_Nevada.html,Henderson,1094 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking,Visit hotel website"
Skyline Hotel and Casino,http://www.tripadvisor.com/Hotel_Review-g45953-d12544861-Reviews-Skyline_Hotel_and_Casino-Henderson_Nevada.html,Henderson,44 ,,2019/04/02,2019/04/04,,TripAdvisor,6,"Free Wifi,Free parking"
TownePlace Suites Las Vegas Henderson,http://www.tripadvisor.com/Hotel_Review-g45953-d1479821-Reviews-TownePlace_Suites_Las_Vegas_Henderson-Henderson_Nevada.html,Henderson,168 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Breakfast included,Visit hotel website"
Residence Inn Las Vegas Henderson/Green Valley,http://www.tripadvisor.com/Hotel_Review-g45953-d91657-Reviews-Residence_Inn_Las_Vegas_Henderson_Green_Valley-Henderson_Nevada.html,Henderson,118 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Fiesta Henderson Casino Hotel,http://www.tripadvisor.com/Hotel_Review-g45953-d91656-Reviews-Fiesta_Henderson_Casino_Hotel-Henderson_Nevada.html,Henderson,665 ,,2019/04/02,2019/04/04,,TripAdvisor,10,"Free Wifi,Free parking"
Courtyard Las Vegas Henderson/Green Valley,http://www.tripadvisor.com/Hotel_Review-g45953-d91651-Reviews-Courtyard_Las_Vegas_Henderson_Green_Valley-Henderson_Nevada.html,Henderson,49 ,,2019/04/02,2019/04/04,,TripAdvisor,12,"Free Wifi,Free parking,Visit hotel website"
Railroad Pass Hotel & Casino,http://www.tripadvisor.com/Hotel_Review-g45953-d91654-Reviews-Railroad_Pass_Hotel_Casino-Henderson_Nevada.html,Henderson,238 ,,2019/04/02,2019/04/04,,TripAdvisor,7,"Free Wifi,Free parking"
Secret Garden in the Desert,http://www.tripadvisor.com/Hotel_Review-g45953-d8333114-Reviews-Secret_Garden_in_the_Desert-Henderson_Nevada.html,Henderson,1 review,,2019/04/02,2019/04/04,,ZenHotels.com,0,"Free Wifi,Free parking"
Henderson Motel,http://www.tripadvisor.com/Hotel_Review-g45953-d11814035-Reviews-Henderson_Motel-Henderson_Nevada.html,Henderson,0 ,,2019/04/02,2019/04/04,,Agoda.com,0,
Lake Las Vegas Resort Vacation,http://www.tripadvisor.com/Hotel_Review-g45953-d1164507-Reviews-Lake_Las_Vegas_Resort_Vacation-Henderson_Nevada.html,Henderson,15 ,,2019/04/02,2019/04/04,,,0,"Pool,Room service"
Sky Motel,http://www.tripadvisor.com/Hotel_Review-g45953-d1648902-Reviews-Sky_Motel-Henderson_Nevada.html,Henderson,0 ,,2019/04/02,2019/04/04,,,0,
Summer Hill Estate,http://www.tripadvisor.com/Hotel_Review-g45953-d275323-Reviews-Summer_Hill_Estate-Henderson_Nevada.html,Henderson,0 ,,2019/04/02,2019/04/04,,,0,"Pool,Fitness center"
Sunrise Suite Hotel,http://www.tripadvisor.com/Hotel_Review-g45953-d121306-Reviews-Sunrise_Suite_Hotel-Henderson_Nevada.html,Henderson,0 ,,2019/04/02,2019/04/04,,,0,
