2019-02-23 17:49:00,b'Funfact: FCB-Youngster Yves Kaiser (3. Einsatz) ist SL-erfahrener als der heutige Schiedsrichter Alessandro Dudic (2. Einsatz) #rotblaulive'
2019-02-23 17:30:05,b'RT @FCBasel1893: \xf0\x9f\x94\xb4\xf0\x9f\x94\xb5 Mit dieser 11 starten wir ins Ausw\xc3\xa4rtsspiel gegen den @XamaxFCS \xe2\x8f\xb0 Noch eine Stunde bis zum Anpfiff in der Maladi\xc3\xa8re! \xf0\x9f\x94\xa5\xe2\x80\xa6'
2019-02-23 17:28:29,b'RT @FCBasel1893: \xf0\x9f\x94\xb4\xf0\x9f\x94\xb5 Mit dieser 11 starten wir ins Ausw\xc3\xa4rtsspiel gegen den @XamaxFCS \xe2\x8f\xb0 Noch eine Stunde bis zum Anpfiff in der Maladi\xc3\xa8re! \xf0\x9f\x94\xa5\xe2\x80\xa6'
2019-02-23 17:17:02,b'RT @FCBasel1893: \xf0\x9f\x94\xb4\xf0\x9f\x94\xb5 Mit dieser 11 starten wir ins Ausw\xc3\xa4rtsspiel gegen den @XamaxFCS \xe2\x8f\xb0 Noch eine Stunde bis zum Anpfiff in der Maladi\xc3\xa8re! \xf0\x9f\x94\xa5\xe2\x80\xa6'
2019-02-23 17:08:26,b'RT @FCBasel1893: \xf0\x9f\x94\xb4\xf0\x9f\x94\xb5 Mit dieser 11 starten wir ins Ausw\xc3\xa4rtsspiel gegen den @XamaxFCS \xe2\x8f\xb0 Noch eine Stunde bis zum Anpfiff in der Maladi\xc3\xa8re! \xf0\x9f\x94\xa5\xe2\x80\xa6'
2019-02-23 17:05:04,"b'Surprise, surprise! Der @FCBasel1893 schont sich f\xc3\xbcr den Cup gg. @FCSion. Kein Frei, kein RvW gegen @XamaxFCS.\xe2\x80\xa6 https://t.co/EKwKCWreJo'"
2019-02-23 17:00:01,b'\xf0\x9f\x94\xb4\xf0\x9f\x94\xb5 Mit dieser 11 starten wir ins Ausw\xc3\xa4rtsspiel gegen den @XamaxFCS \xe2\x8f\xb0 Noch eine Stunde bis zum Anpfiff in der Maladi\xe2\x80\xa6 https://t.co/2IpKVQGjIJ'
2019-02-23 13:35:13,b'RT @FCBasel1893: \xe2\x9a\xbd\xef\xb8\x8f Es ist Matchtag \xf0\x9f\x94\xa5 #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/jey3RQXLgl'
2019-02-23 10:57:45,"b'RT @FCBasel1893: \xf0\x9f\x8e\xa4\xf0\x9f\x8e\xa5 ""Mein Team muss geduldig sein."" Das sagt unser Cheftrainer Marcel Koller vor dem morgigen Ausw\xc3\xa4rtsspiel gegen den @Xama\xe2\x80\xa6'"
2019-02-23 10:54:52,"b'@XamaxFCS steht wegen den vielen gelben Karten in der Fairnesstabelle der @News_SFL ganz unten, foult aber ligaweit\xe2\x80\xa6 https://t.co/oC5N2lKHYn'"
2019-02-23 09:51:53,b'Ein Aufsteiger der noch ungeschlagen ist gegen den @FCBasel1893? Das gab es nicht oft. Neuch\xc3\xa2tel Xamax ist dies in\xe2\x80\xa6 https://t.co/VKkEOQKYsX'
2019-02-23 09:20:37,b'Ricky van Wolfswinkel freut sich auf das Duell mit Serey Di\xc3\xa9 #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/Y6PjwKkRjA'
2019-02-23 09:03:56,"b""Wieso wird Serey Die an #Xamax ussglehnt mitemene Gentlemen's Agreement? Das heisst doch dassr guet isch, das me An\xe2\x80\xa6 https://t.co/X0JQZtcCDU"""
2019-02-23 08:34:06,b'RT @FCBasel1893: \xe2\x9a\xbd\xef\xb8\x8f Es ist Matchtag \xf0\x9f\x94\xa5 #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/jey3RQXLgl'
2019-02-23 08:33:17,b'\xe2\x9a\xbd\xef\xb8\x8f Es ist Matchtag \xf0\x9f\x94\xa5 #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive https://t.co/jey3RQXLgl'
2019-02-23 07:35:30,"b'\xc2\xabWenn ich nicht treffe, dann nennt ihr mich No-Ricky.\xc2\xbb https://t.co/avUjnGGuZO #rotblaulive @RvWolfswinkel9 https://t.co/jaEd3E67et'"
2019-02-23 07:31:27,b'\xf0\x9f\x94\xb4\xf0\x9f\x94\xb5 Matchdaag\n\xf0\x9f\x86\x9a @XamaxFCS\n\xf0\x9f\x8f\x9f\xef\xb8\x8f Maladiere\n\xf0\x9f\x8f\x86 Meisterschaft - 22.Spieltag\n\xf0\x9f\x95\x96 1900h\n\xf0\x9f\x9a\x82 Extrazug ab 1557h\n#fcbasel\xe2\x80\xa6 https://t.co/ddq8XoNVZ6'
2019-02-22 16:40:33,"b'RT @rotblauapp: Definitiv: Die Schweiz im freien Fall beim 5-Jahres-Ranking der Uefa.\n\nWir erkl\xc3\xa4ren, was dies im Detail f\xc3\xbcr den @FCBasel189\xe2\x80\xa6'"
2019-02-22 16:40:17,"b'RT @FCBasel1893: Koller: ""@5zambranocz f\xc3\xa4llt l\xc3\xa4nger aus, er hat eine Muskelverletzung am hinteren Oberschenkel."" #FCBasel1893 #z\xc3\xa4mmestark #\xe2\x80\xa6'"
2019-02-22 16:09:19,"b'RT @FCBasel1893: Koller: ""@5zambranocz f\xc3\xa4llt l\xc3\xa4nger aus, er hat eine Muskelverletzung am hinteren Oberschenkel."" #FCBasel1893 #z\xc3\xa4mmestark #\xe2\x80\xa6'"
2019-02-22 15:54:33,"b'\xf0\x9f\x8e\xa4\xf0\x9f\x8e\xa5 ""Mein Team muss geduldig sein."" Das sagt unser Cheftrainer Marcel Koller vor dem morgigen Ausw\xc3\xa4rtsspiel gegen de\xe2\x80\xa6 https://t.co/eeaoSmw8De'"
2019-02-22 14:29:42,b'\xf0\x9f\x8f\xa5 | Alle Infos zur Verletzung gibt es hier: https://t.co/ebvy7rXp7U\nWir w\xc3\xbcnschen @5zambranocz eine schnelle Genesun\xe2\x80\xa6 https://t.co/Oy7Wp4mQX9'
2019-02-22 14:21:25,b'Die Verletzungshexe macht es sich erneut in Basel gem\xc3\xbctlich! \n\n#FCB #FCBasel #fcbasel1893\n#rotblaulive #SuperLeague\xe2\x80\xa6 https://t.co/E7DrNsqcie'
2019-02-22 13:57:48,"b'@celfeller Sehr schade, seine Leistungen h\xc3\xa4tten mich \xc3\xbcberzeugt. Aber dieses Theater mit den Innenverteidigern muss\xe2\x80\xa6 https://t.co/RY6VQDfIbm'"
2019-02-22 13:44:22,b'Wie er sich so f\xc3\xbcr eine dauerhafte Verpflichtung empfehlen will... #rotblaulive https://t.co/l8Hcsv5oNw'
2019-02-22 13:42:16,"b'RT @FCBasel1893: Koller: ""@5zambranocz f\xc3\xa4llt l\xc3\xa4nger aus, er hat eine Muskelverletzung am hinteren Oberschenkel."" #FCBasel1893 #z\xc3\xa4mmestark #\xe2\x80\xa6'"
2019-02-22 13:13:19,b'RT @GutknechtSteph: Bitter. Zambrano ist wieder l\xc3\xa4nger verletzt. Der @FCBasel1893 Verteidiger f\xc3\xa4llt mehrere Wochen aus. Muskelverletzung #r\xe2\x80\xa6'
2019-02-22 13:12:13,b'RT @GutknechtSteph: Bitter. Zambrano ist wieder l\xc3\xa4nger verletzt. Der @FCBasel1893 Verteidiger f\xc3\xa4llt mehrere Wochen aus. Muskelverletzung #r\xe2\x80\xa6'
2019-02-22 12:46:23,b'Die Medienkonferenz ist beendet. Das Video dazu folgt am Nachmittag. #FCBasel1893 #z\xc3\xa4mmestark #rotblaulive'
