hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Hotel Helmhaus,http://www.tripadvisor.com/Hotel_Review-g188113-d248472-Reviews-Hotel_Helmhaus-Zurich.html,Zurich,1002 ,,2019/04/06,2019/04/09,CHF 243,Hotels.com,11,"Free Wifi,Breakfast included,Visit hotel website"
B2 Boutique Hotel + Spa,http://www.tripadvisor.com/Hotel_Review-g188113-d2519500-Reviews-B2_Boutique_Hotel_Spa-Zurich.html,Zurich,1056 ,,2019/04/06,2019/04/09,CHF 357,Agoda.com,0,"Free Wifi,Breakfast included"
Romantik Hotel Europe,http://www.tripadvisor.com/Hotel_Review-g188113-d206008-Reviews-Romantik_Hotel_Europe-Zurich.html,Zurich,459 ,,2019/04/06,2019/04/09,CHF 203,Booking.com,10,"Free Wifi,Restaurant,Visit hotel website"
Sorell Hotel Rutli,http://www.tripadvisor.com/Hotel_Review-g188113-d275365-Reviews-Sorell_Hotel_Rutli-Zurich.html,Zurich,672 ,,2019/04/06,2019/04/09,CHF 200,ebookers.ch,11,"Free Wifi,Breakfast included"
Swissotel Zurich,http://www.tripadvisor.com/Hotel_Review-g188113-d277438-Reviews-Swissotel_Zurich-Zurich.html,Zurich,2565 ,,2019/04/06,2019/04/09,CHF 176,ebookers.ch,11,"Pool,Restaurant,Visit hotel website"
Walhalla Hotel,http://www.tripadvisor.com/Hotel_Review-g188113-d233016-Reviews-Walhalla_Hotel-Zurich.html,Zurich,824 ,,2019/04/06,2019/04/09,CHF 191,ebookers.ch,6,"Free Wifi,Breakfast included"
Motel One Zurich,http://www.tripadvisor.com/Hotel_Review-g188113-d12421920-Reviews-Motel_One_Zurich-Zurich.html,Zurich,261 ,,2019/04/06,2019/04/09,CHF 148,Expedia.ch,6,"Free Wifi,Bar/Lounge"
Hotel Alexander,http://www.tripadvisor.com/Hotel_Review-g188113-d228238-Reviews-Hotel_Alexander-Zurich.html,Zurich,592 ,,2019/04/06,2019/04/09,CHF 205,Hotels.com,12,"Free Wifi,Breakfast included,Visit hotel website"
Boutique Hotel NI-MO,http://www.tripadvisor.com/Hotel_Review-g188113-d2241644-Reviews-Boutique_Hotel_NI_MO-Zurich.html,Zurich,158 ,,2019/04/06,2019/04/09,CHF 215,ebookers.ch,7,"Free Wifi,Breakfast included"
Hotel Marta,http://www.tripadvisor.com/Hotel_Review-g188113-d1875935-Reviews-Hotel_Marta-Zurich.html,Zurich,678 ,,2019/04/06,2019/04/09,CHF 177,Booking.com,0,"Free Wifi,Breakfast included"
Hotel St. Josef,http://www.tripadvisor.com/Hotel_Review-g188113-d238687-Reviews-Hotel_St_Josef-Zurich.html,Zurich,664 ,,2019/04/06,2019/04/09,CHF 207,ebookers.ch,8,"Free Wifi,Breakfast included"
Hotel Krone Unterstrass,http://www.tripadvisor.com/Hotel_Review-g188113-d206013-Reviews-Hotel_Krone_Unterstrass-Zurich.html,Zurich,915 ,,2019/04/06,2019/04/09,CHF 172,ebookers.ch,10,"Free Wifi,Restaurant"
Sternen Oerlikon Hotel,http://www.tripadvisor.com/Hotel_Review-g188113-d229952-Reviews-Sternen_Oerlikon_Hotel-Zurich.html,Zurich,468 ,,2019/04/06,2019/04/09,CHF 176,Expedia.ch,10,"Free Wifi,Restaurant"
Hotel Adler Zurich,http://www.tripadvisor.com/Hotel_Review-g188113-d262841-Reviews-Hotel_Adler_Zurich-Zurich.html,Zurich,1027 ,,2019/04/06,2019/04/09,CHF 287,Hotels.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Storchen Zurich,http://www.tripadvisor.com/Hotel_Review-g188113-d228232-Reviews-Storchen_Zurich-Zurich.html,Zurich,974 ,,2019/04/06,2019/04/09,CHF 548,Hotels.com,11,"Free Wifi,Restaurant,Visit hotel website"
Atlantis by Giardino,http://www.tripadvisor.com/Hotel_Review-g188113-d7737519-Reviews-Atlantis_by_Giardino-Zurich.html,Zurich,333 ,,2019/04/06,2019/04/09,CHF 450,AMOMA,10,"Free Wifi,Free Parking,Visit hotel website"
The Dolder Grand,http://www.tripadvisor.com/Hotel_Review-g188113-d196061-Reviews-The_Dolder_Grand-Zurich.html,Zurich,1274 ,,2019/04/06,2019/04/09,CHF 760,Hotels.com,12,"Free Wifi,Pool"
