1,2,3,4,5,6,7,8,9,10,11
0.921875,0.91796875,0.921875,1.05078125,0.91796875,0.91796875,1.04296875,1.0546875,1.0546875,1.04296875,1.03515625
0.91796875,0.921875,1.05078125,0.91796875,0.91796875,1.04296875,1.0546875,1.0546875,1.04296875,1.03515625,1.0546875
0.921875,1.05078125,0.91796875,0.91796875,1.04296875,1.0546875,1.0546875,1.04296875,1.03515625,1.0546875,0.91796875
1.05078125,0.91796875,0.91796875,1.04296875,1.0546875,1.0546875,1.04296875,1.03515625,1.0546875,0.91796875,0.91796875
0.91796875,0.91796875,1.04296875,1.0546875,1.0546875,1.04296875,1.03515625,1.0546875,0.91796875,0.91796875,0.921875
0.91796875,1.04296875,1.0546875,1.0546875,1.04296875,1.03515625,1.0546875,0.91796875,0.91796875,0.921875,0.91796875
1.04296875,1.0546875,1.0546875,1.04296875,1.03515625,1.0546875,0.91796875,0.91796875,0.921875,0.91796875,0.91796875
1.0546875,1.0546875,1.04296875,1.03515625,1.0546875,0.91796875,0.91796875,0.921875,0.91796875,0.91796875,0.921875
1.0546875,1.04296875,1.03515625,1.0546875,0.91796875,0.91796875,0.921875,0.91796875,0.91796875,0.921875,1.0546875
1.04296875,1.03515625,1.0546875,0.91796875,0.91796875,0.921875,0.91796875,0.91796875,0.921875,1.0546875,1.0546875
1.03515625,1.0546875,0.91796875,0.91796875,0.921875,0.91796875,0.91796875,0.921875,1.0546875,1.0546875,1.0546875
1.0546875,0.91796875,0.91796875,0.921875,0.91796875,0.91796875,0.921875,1.0546875,1.0546875,1.0546875,0.91796875
0.91796875,0.91796875,0.921875,0.91796875,0.91796875,0.921875,1.0546875,1.0546875,1.0546875,0.91796875,0.78515625
0.91796875,0.921875,0.91796875,0.91796875,0.921875,1.0546875,1.0546875,1.0546875,0.91796875,0.78515625,1.0546875
0.921875,0.91796875,0.91796875,0.921875,1.0546875,1.0546875,1.0546875,0.91796875,0.78515625,1.0546875,0.78125
0.91796875,0.91796875,0.921875,1.0546875,1.0546875,1.0546875,0.91796875,0.78515625,1.0546875,0.78125,1.03125
0.91796875,0.921875,1.0546875,1.0546875,1.0546875,0.91796875,0.78515625,1.0546875,0.78125,1.03125,0.78125
0.921875,1.0546875,1.0546875,1.0546875,0.91796875,0.78515625,1.0546875,0.78125,1.03125,0.78125,1.03125
1.0546875,1.0546875,1.0546875,0.91796875,0.78515625,1.0546875,0.78125,1.03125,0.78125,1.03125,1.03125
1.0546875,1.0546875,0.91796875,0.78515625,1.0546875,0.78125,1.03125,0.78125,1.03125,1.03125,1.03125
1.0546875,0.91796875,0.78515625,1.0546875,0.78125,1.03125,0.78125,1.03125,1.03125,1.03125,0.78515625
0.91796875,0.78515625,1.0546875,0.78125,1.03125,0.78125,1.03125,1.03125,1.03125,0.78515625,1.03125
0.78515625,1.0546875,0.78125,1.03125,0.78125,1.03125,1.03125,1.03125,0.78515625,1.03125,0.78125
1.0546875,0.78125,1.03125,0.78125,1.03125,1.03125,1.03125,0.78515625,1.03125,0.78125,1.03125
0.78125,1.03125,0.78125,1.03125,1.03125,1.03125,0.78515625,1.03125,0.78125,1.03125,1.03125
1.03125,0.78125,1.03125,1.03125,1.03125,0.78515625,1.03125,0.78125,1.03125,1.03125,0.78125
0.78125,1.03125,1.03125,1.03125,0.78515625,1.03125,0.78125,1.03125,1.03125,0.78125,0.78125
1.03125,1.03125,1.03125,0.78515625,1.03125,0.78125,1.03125,1.03125,0.78125,0.78125,0.78125
1.03125,1.03125,0.78515625,1.03125,0.78125,1.03125,1.03125,0.78125,0.78125,0.78125,0.9296875
1.03125,0.78515625,1.03125,0.78125,1.03125,1.03125,0.78125,0.78125,0.78125,0.9296875,0.9296875
0.78515625,1.03125,0.78125,1.03125,1.03125,0.78125,0.78125,0.78125,0.9296875,0.9296875,0.9296875
1.03125,0.78125,1.03125,1.03125,0.78125,0.78125,0.78125,0.9296875,0.9296875,0.9296875,0.9296875
0.78125,1.03125,1.03125,0.78125,0.78125,0.78125,0.9296875,0.9296875,0.9296875,0.9296875,1.0
1.03125,1.03125,0.78125,0.78125,0.78125,0.9296875,0.9296875,0.9296875,0.9296875,1.0,0.78125
1.03125,0.78125,0.78125,0.78125,0.9296875,0.9296875,0.9296875,0.9296875,1.0,0.78125,0.92578125
0.78125,0.78125,0.78125,0.9296875,0.9296875,0.9296875,0.9296875,1.0,0.78125,0.92578125,0.92578125
0.78125,0.78125,0.9296875,0.9296875,0.9296875,0.9296875,1.0,0.78125,0.92578125,0.92578125,0.69140625
0.78125,0.9296875,0.9296875,0.9296875,0.9296875,1.0,0.78125,0.92578125,0.92578125,0.69140625,0.69140625
0.9296875,0.9296875,0.9296875,0.9296875,1.0,0.78125,0.92578125,0.92578125,0.69140625,0.69140625,0.69140625
0.9296875,0.9296875,0.9296875,1.0,0.78125,0.92578125,0.92578125,0.69140625,0.69140625,0.69140625,0.6875
0.9296875,0.9296875,1.0,0.78125,0.92578125,0.92578125,0.69140625,0.69140625,0.69140625,0.6875,0.796875
0.9296875,1.0,0.78125,0.92578125,0.92578125,0.69140625,0.69140625,0.69140625,0.6875,0.796875,0.796875
1.0,0.78125,0.92578125,0.92578125,0.69140625,0.69140625,0.69140625,0.6875,0.796875,0.796875,0.796875
0.78125,0.92578125,0.92578125,0.69140625,0.69140625,0.69140625,0.6875,0.796875,0.796875,0.796875,0.796875
0.92578125,0.92578125,0.69140625,0.69140625,0.69140625,0.6875,0.796875,0.796875,0.796875,0.796875,0.796875
0.92578125,0.69140625,0.69140625,0.69140625,0.6875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
0.69140625,0.69140625,0.69140625,0.6875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
0.69140625,0.69140625,0.6875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
0.69140625,0.6875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
0.6875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.78515625
0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.78515625,1.0
0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.78515625,1.0,0.91796875
0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.78515625,1.0,0.91796875,0.78125
0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.78515625,1.0,0.91796875,0.78125,0.796875
0.796875,0.796875,0.796875,0.796875,0.796875,0.78515625,1.0,0.91796875,0.78125,0.796875,0.796875
0.796875,0.796875,0.796875,0.796875,0.78515625,1.0,0.91796875,0.78125,0.796875,0.796875,1.0
0.796875,0.796875,0.796875,0.78515625,1.0,0.91796875,0.78125,0.796875,0.796875,1.0,0.76171875
0.796875,0.796875,0.78515625,1.0,0.91796875,0.78125,0.796875,0.796875,1.0,0.76171875,0.796875
0.796875,0.78515625,1.0,0.91796875,0.78125,0.796875,0.796875,1.0,0.76171875,0.796875,0.76171875
0.78515625,1.0,0.91796875,0.78125,0.796875,0.796875,1.0,0.76171875,0.796875,0.76171875,1.0
1.0,0.91796875,0.78125,0.796875,0.796875,1.0,0.76171875,0.796875,0.76171875,1.0,1.0
0.91796875,0.78125,0.796875,0.796875,1.0,0.76171875,0.796875,0.76171875,1.0,1.0,0.79296875
0.78125,0.796875,0.796875,1.0,0.76171875,0.796875,0.76171875,1.0,1.0,0.79296875,0.79296875
0.796875,0.796875,1.0,0.76171875,0.796875,0.76171875,1.0,1.0,0.79296875,0.79296875,0.79296875
0.796875,1.0,0.76171875,0.796875,0.76171875,1.0,1.0,0.79296875,0.79296875,0.79296875,0.79296875
1.0,0.76171875,0.796875,0.76171875,1.0,1.0,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875
0.76171875,0.796875,0.76171875,1.0,1.0,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,0.796875
0.796875,0.76171875,1.0,1.0,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,0.796875,0.796875
0.76171875,1.0,1.0,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,0.796875,0.796875,0.796875
1.0,1.0,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,0.796875,0.796875,0.796875,0.79296875
1.0,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,0.796875,0.796875,0.796875,0.79296875,0.76171875
0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,0.796875,0.796875,0.796875,0.79296875,0.76171875,0.79296875
0.79296875,0.79296875,0.79296875,0.76171875,0.796875,0.796875,0.796875,0.79296875,0.76171875,0.79296875,0.76171875
0.79296875,0.79296875,0.76171875,0.796875,0.796875,0.796875,0.79296875,0.76171875,0.79296875,0.76171875,0.79296875
0.79296875,0.76171875,0.796875,0.796875,0.796875,0.79296875,0.76171875,0.79296875,0.76171875,0.79296875,1.0
0.76171875,0.796875,0.796875,0.796875,0.79296875,0.76171875,0.79296875,0.76171875,0.79296875,1.0,0.9140625
0.796875,0.796875,0.796875,0.79296875,0.76171875,0.79296875,0.76171875,0.79296875,1.0,0.9140625,0.79296875
0.796875,0.796875,0.79296875,0.76171875,0.79296875,0.76171875,0.79296875,1.0,0.9140625,0.79296875,0.79296875
0.796875,0.79296875,0.76171875,0.79296875,0.76171875,0.79296875,1.0,0.9140625,0.79296875,0.79296875,0.79296875
0.79296875,0.76171875,0.79296875,0.76171875,0.79296875,1.0,0.9140625,0.79296875,0.79296875,0.79296875,0.76171875
0.76171875,0.79296875,0.76171875,0.79296875,1.0,0.9140625,0.79296875,0.79296875,0.79296875,0.76171875,0.79296875
0.79296875,0.76171875,0.79296875,1.0,0.9140625,0.79296875,0.79296875,0.79296875,0.76171875,0.79296875,0.79296875
0.76171875,0.79296875,1.0,0.9140625,0.79296875,0.79296875,0.79296875,0.76171875,0.79296875,0.79296875,0.79296875
0.79296875,1.0,0.9140625,0.79296875,0.79296875,0.79296875,0.76171875,0.79296875,0.79296875,0.79296875,0.79296875
1.0,0.9140625,0.79296875,0.79296875,0.79296875,0.76171875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875
0.9140625,0.79296875,0.79296875,0.79296875,0.76171875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875
0.79296875,0.79296875,0.79296875,0.76171875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875
0.79296875,0.79296875,0.76171875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875
0.79296875,0.76171875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875
0.76171875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,1.0
0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,1.0,0.79296875
0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,1.0,0.79296875,0.79296875
0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,1.0,0.79296875,0.79296875,1.0
0.79296875,0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,1.0,0.79296875,0.79296875,1.0,1.0
0.79296875,0.79296875,0.79296875,0.79296875,0.76171875,1.0,0.79296875,0.79296875,1.0,1.0,0.78125
0.79296875,0.79296875,0.79296875,0.76171875,1.0,0.79296875,0.79296875,1.0,1.0,0.78125,0.79296875
0.79296875,0.79296875,0.76171875,1.0,0.79296875,0.79296875,1.0,1.0,0.78125,0.79296875,0.79296875
