210.8,2019-05-09 00
258.0,2019-05-07 20
259.8,2019-05-02 00
284.8,2019-04-24 18
227.2,2019-05-07 19
297.4,2019-05-03 11
278.8,2019-04-22 03
282.2,2019-04-26 01
263.0,2019-05-06 05
288.6,2019-04-27 04
280.2,2019-04-24 13
210.8,2019-05-09 16
290.6,2019-05-11 12
290.8,2019-04-26 20
203.0,2019-05-08 21
286.8,2019-04-24 22
226.8,2019-05-04 14
137.0,2019-05-09 19
226.4,2019-05-08 13
371.0,2019-04-19 08
271.0,2019-04-24 14
290.4,2019-04-30 13
302.6,2019-05-03 13
274.8,2019-04-26 06
272.4,2019-04-22 13
241.2,2019-05-07 15
278.8,2019-04-28 15
282.0,2019-04-28 02
199.2,2019-05-10 02
315.8,2019-04-23 12
242.6,2019-05-03 22
318.4,2019-04-22 01
238.0,2019-05-06 14
285.6,2019-04-22 09
146.4,2019-05-10 07
287.6,2019-04-27 14
281.2,2019-04-27 21
288.2,2019-04-28 00
214.6,2019-05-10 21
237.6,2019-05-05 05
242.4,2019-05-06 01
209.2,2019-05-02 17
225.2,2019-05-08 06
335.6,2019-04-21 15
154.8,2019-05-10 14
225.8,2019-05-04 17
300.6,2019-05-05 14
321.8,2019-04-21 23
237.6,2019-05-06 22
266.6,2019-04-22 10
356.6,2019-05-03 06
292.0,2019-05-02 03
228.4,2019-05-06 23
226.6,2019-05-03 12
285.0,2019-04-29 07
333.4,2019-04-20 01
226.0,2019-05-08 10
226.2,2019-05-11 08
224.6,2019-05-11 14
378.0,2019-04-28 23
289.2,2019-04-21 19
318.0,2019-04-21 12
226.0,2019-05-04 06
282.6,2019-04-26 18
316.8,2019-04-22 00
321.4,2019-04-25 09
275.4,2019-04-22 15
292.0,2019-05-02 04
218.4,2019-05-04 12
231.2,2019-05-02 18
334.6,2019-04-23 18
221.6,2019-05-10 17
216.4,2019-05-04 19
302.8,2019-04-26 03
291.6,2019-05-03 14
290.8,2019-04-26 17
226.4,2019-05-07 13
159.8,2019-05-11 11
276.2,2019-05-08 05
317.2,2019-04-19 07
260.6,2019-04-20 19
200.2,2019-05-11 13
309.6,2019-04-24 10
204.4,2019-05-10 04
265.2,2019-05-03 02
275.4,2019-04-22 20
317.4,2019-04-25 13
285.0,2019-04-29 06
227.4,2019-05-04 07
339.6,2019-04-19 06
285.0,2019-04-29 02
295.8,2019-05-05 20
226.6,2019-05-08 03
330.0,2019-04-19 05
230.4,2019-05-05 06
263.0,2019-05-06 04
350.0,2019-04-29 09
284.8,2019-05-10 20
230.8,2019-05-03 15
242.2,2019-05-06 00
317.8,2019-04-23 22
316.8,2019-04-25 22
210.8,2019-05-09 01
281.4,2019-04-26 16
318.6,2019-04-28 13
228.8,2019-05-01 17
327.4,2019-04-23 20
307.2,2019-04-28 01
317.2,2019-04-18 18
335.2,2019-04-23 16
334.2,2019-05-03 07
323.6,2019-04-23 07
225.2,2019-05-08 07
213.0,2019-05-10 03
284.2,2019-04-26 15
277.0,2019-04-24 16
218.4,2019-05-10 12
223.8,2019-05-12 00
305.4,2019-04-27 00
151.6,2019-05-10 16
280.2,2019-04-20 23
292.2,2019-05-02 08
283.8,2019-05-01 00
322.8,2019-04-23 21
227.6,2019-05-01 16
202.8,2019-05-08 18
258.4,2019-05-06 09
358.6,2019-04-27 02
297.0,2019-05-04 13
230.6,2019-05-04 01
258.8,2019-05-06 15
284.0,2019-04-27 09
302.2,2019-05-01 14
322.6,2019-04-25 03
212.8,2019-05-10 13
279.8,2019-04-22 18
285.0,2019-04-28 17
276.0,2019-04-30 15
320.6,2019-04-19 18
248.2,2019-05-02 01
282.6,2019-04-25 04
286.2,2019-04-24 17
293.4,2019-05-01 02
285.0,2019-04-19 14
231.2,2019-05-12 02
288.4,2019-04-26 02
234.2,2019-05-10 10
281.8,2019-04-24 19
349.0,2019-04-29 00
292.4,2019-04-26 10
276.6,2019-04-21 03
218.4,2019-05-04 18
250.2,2019-05-06 10
340.2,2019-04-19 01
210.8,2019-05-09 03
227.2,2019-05-04 10
210.8,2019-05-09 11
358.4,2019-04-27 20
230.6,2019-05-04 03
280.6,2019-04-25 01
289.0,2019-04-20 09
356.2,2019-04-29 01
154.8,2019-05-10 15
331.2,2019-05-02 02
276.6,2019-04-26 13
226.8,2019-05-11 00
354.4,2019-04-19 12
226.2,2019-05-05 08
284.0,2019-04-27 05
250.2,2019-05-06 12
282.0,2019-04-24 09
300.6,2019-04-19 02
301.0,2019-04-28 18
221.4,2019-05-03 03
284.0,2019-04-27 08
297.4,2019-04-20 17
286.6,2019-05-05 15
240.6,2019-05-03 23
296.8,2019-04-24 05
228.0,2019-05-01 20
291.6,2019-05-01 06
203.0,2019-05-08 20
247.6,2019-05-07 01
337.0,2019-05-08 09
224.2,2019-05-09 21
281.0,2019-04-30 07
216.6,2019-05-04 11
299.8,2019-05-08 04
218.2,2019-05-03 18
290.2,2019-04-26 21
293.2,2019-04-30 01
291.0,2019-04-21 07
280.2,2019-04-20 18
282.2,2019-04-24 23
247.8,2019-05-01 23
227.2,2019-05-04 09
209.0,2019-05-03 19
306.6,2019-04-24 03
282.0,2019-04-22 07
317.0,2019-04-19 10
239.4,2019-05-12 01
221.4,2019-05-02 22
282.6,2019-04-25 02
319.4,2019-05-05 22
290.2,2019-04-27 03
271.8,2019-04-29 12
294.8,2019-04-26 23
322.6,2019-04-25 08
218.6,2019-05-08 22
